,Unnamed: 0,geo_value,date,direction,issue,lag,full_time_work_prop,stderr,sample_size,fips,aggregate_level,state
17214,13,ia,2019-11-05,0.0,2020-06-23,231,0.13130125738707,0.0013234915068956,2627,19,state,IA
17215,14,id,2019-11-05,0.0,2020-06-23,231,0.083176687906548,0.0014774713723292,960,16,state,ID
17216,15,il,2019-11-05,0.0,2020-06-23,231,0.11547144084668,0.0006186379995236901,9673,17,state,IL
17217,16,in,2019-11-05,0.0,2020-06-23,231,0.08470600012556,0.00070764536808718,4807,18,state,IN
17218,17,ks,2019-11-05,0.0,2020-06-23,231,0.11374870949263999,0.0012211774332192,2342,20,state,KS
17219,18,ky,2019-11-05,-1.0,2020-06-23,231,0.06776699273117501,0.00070569717399666,3278,21,state,KY
17220,19,la,2019-11-05,0.0,2020-06-23,231,0.097965689055172,0.00087817439265563,3442,22,state,LA
17221,20,ma,2019-11-05,0.0,2020-06-23,231,0.09673441765616199,0.0008384176834528099,4961,25,state,MA
17222,21,md,2019-11-05,0.0,2020-06-23,231,0.10508186362366,0.00086780280013113,3900,24,state,MD
17223,22,me,2019-11-05,0.0,2020-06-23,231,0.10063041921794001,0.0017106997689209,1070,23,state,ME
17224,23,mi,2019-11-05,0.0,2020-06-23,231,0.087193810179261,0.0005745549337579299,8121,26,state,MI
17225,24,mn,2019-11-05,0.0,2020-06-23,231,0.12053162272047,0.0009842647030764802,4105,27,state,MN
17226,25,mo,2019-11-05,0.0,2020-06-23,231,0.10895946219168,0.00084590080829935,4500,29,state,MO
17227,26,mp,2019-11-05,0.0,2020-06-23,231,0.11113714961667999,0.010303359790212,27,69,state,MP
17228,27,ms,2019-11-05,0.0,2020-06-23,231,0.088881693194304,0.0010093591987361,2156,28,state,MS
17229,28,mt,2019-11-05,0.0,2020-06-23,231,0.086231258854204,0.0018081127821894,837,30,state,MT
17230,29,nc,2019-11-05,0.0,2020-06-23,231,0.07783895852663701,0.00053524875441057,6116,37,state,NC
17231,30,nd,2019-11-05,0.0,2020-06-23,231,0.1179939119745,0.0027711881764498,571,38,state,ND
17232,31,ne,2019-11-05,0.0,2020-06-23,231,0.12529448872397,0.0016049983894663,1631,31,state,NE
17233,32,nh,2019-11-05,0.0,2020-06-23,231,0.10387413270177999,0.0018903701578762,921,33,state,NH
17234,33,nj,2019-11-05,0.0,2020-06-23,231,0.090523806232225,0.00064634642122455,6286,34,state,NJ
17235,34,nm,2019-11-05,0.0,2020-06-23,231,0.06287723770904,0.0010449669323534,1444,35,state,NM
17236,35,nv,2019-11-05,0.0,2020-06-23,231,0.061535831127569,0.0008864767936120699,1823,32,state,NV
17237,36,ny,2019-11-05,0.0,2020-06-23,231,0.073979408252291,0.00037818587591458,15181,36,state,NY
17238,37,oh,2019-11-05,0.0,2020-06-23,231,0.086158822156884,0.00054450737938629,9221,39,state,OH
17239,38,ok,2019-11-05,0.0,2020-06-23,231,0.094033357397984,0.0008785436787618599,2961,40,state,OK
17240,39,or,2019-11-05,0.0,2020-06-23,231,0.07541877176950701,0.00089525524084808,2626,41,state,OR
17241,40,pa,2019-11-05,0.0,2020-06-23,231,0.08584210013834,0.00054391921030289,9723,42,state,PA
17242,41,pr,2019-11-05,0.0,2020-06-23,231,0.1109883015294,0.0013585405765798,1907,72,state,PR
17243,42,ri,2019-11-05,0.0,2020-06-23,231,0.10590792128266001,0.0022745006449525,805,44,state,RI
17244,43,sc,2019-11-05,0.0,2020-06-23,231,0.078912000540923,0.00078223497993433,3040,45,state,SC
17245,44,sd,2019-11-05,0.0,2020-06-23,231,0.12288397769611,0.0026450387291946,653,46,state,SD
17246,45,tn,2019-11-05,0.0,2020-06-23,231,0.096236857804111,0.00073498929335631,4113,47,state,TN
17247,46,tx,2019-11-05,0.0,2020-06-23,231,0.09990886679012699,0.00037490687946021,15750,48,state,TX
17248,47,ut,2019-11-05,0.0,2020-06-23,231,0.094974516676779,0.0011753030857264,1686,49,state,UT
17249,48,va,2019-11-05,0.0,2020-06-23,231,0.073094194365581,0.00059129251599362,5298,51,state,VA
17250,49,vi,2019-11-05,0.0,2020-06-23,231,0.08769498739589701,0.0058541997785826,79,78,state,VI
17251,50,vt,2019-11-05,0.0,2020-06-23,231,0.10871893153949,0.0027736082197158,519,50,state,VT
17252,51,wa,2019-11-05,0.0,2020-06-23,231,0.082726908677704,0.00070049458113715,4764,53,state,WA
17253,52,wi,2019-11-05,0.0,2020-06-23,231,0.12569249958519,0.000968623866296,4473,55,state,WI
17254,53,wv,2019-11-05,0.0,2020-06-23,231,0.10130326848219,0.0014540049548237,1589,54,state,WV
17255,54,wy,2019-11-05,0.0,2020-06-23,231,0.08011735552186,0.0025354816565194,409,56,state,WY
17256,0,ak,2019-11-06,0.0,2020-06-23,230,0.055710151386754996,0.0014514008959331,522,02,state,AK
17257,1,al,2019-11-06,0.0,2020-06-23,230,0.094725560929909,0.00078519916289652,3433,01,state,AL
17258,2,ar,2019-11-06,0.0,2020-06-23,230,0.097766769529937,0.0010235344465564,2142,05,state,AR
17259,3,az,2019-11-06,0.0,2020-06-23,230,0.06966551119972901,0.00060806306694166,4156,04,state,AZ
17260,4,ca,2019-11-06,0.0,2020-06-23,230,0.071638795142258,0.00028045396868117,23124,06,state,CA
17261,5,co,2019-11-06,0.0,2020-06-23,230,0.093085757998813,0.0008299683485483901,3519,08,state,CO
17262,6,ct,2019-11-06,0.0,2020-06-23,230,0.11351991264236999,0.0011743691407639,2579,09,state,CT
17263,7,dc,2019-11-06,0.0,2020-06-23,230,0.084224795030861,0.0023148311761089996,449,11,state,DC
17264,8,de,2019-11-06,0.0,2020-06-23,230,0.09627991980202198,0.0020478001026164,561,10,state,DE
17265,9,fl,2019-11-06,0.0,2020-06-23,230,0.07843100954943401,0.00037664889545548,11361,12,state,FL
17266,10,ga,2019-11-06,0.0,2020-06-23,230,0.08076775161068099,0.0005610212318313201,5519,13,state,GA
17267,11,gu,2019-11-06,1.0,2020-06-23,230,0.15773673055745002,0.011266358717968,32,66,state,GU
17268,12,hi,2019-11-06,0.0,2020-06-23,230,0.029494913111331,0.000737616621517,830,15,state,HI
17269,13,ia,2019-11-06,0.0,2020-06-23,230,0.11472818247186,0.0012429973784876,2627,19,state,IA
17270,14,id,2019-11-06,0.0,2020-06-23,230,0.072759730452776,0.0013436972681241,960,16,state,ID
17271,15,il,2019-11-06,0.0,2020-06-23,230,0.10571273349313,0.0005859485551723799,9672,17,state,IL
17272,16,in,2019-11-06,0.0,2020-06-23,230,0.083782647510077,0.00071918798928955,4809,18,state,IN
17273,17,ks,2019-11-06,0.0,2020-06-23,230,0.10569835592883,0.0012289914711581,2343,20,state,KS
17274,18,ky,2019-11-06,0.0,2020-06-23,230,0.1001173988656,0.00097661964658384,3277,21,state,KY
17275,19,la,2019-11-06,0.0,2020-06-23,230,0.092990973042705,0.00087984073405166,3440,22,state,LA
17276,20,ma,2019-11-06,0.0,2020-06-23,230,0.10503176638260002,0.00090809339476059,4960,25,state,MA
17277,21,md,2019-11-06,0.0,2020-06-23,230,0.09793857597419599,0.00091217072447789,3903,24,state,MD
17278,22,me,2019-11-06,0.0,2020-06-23,230,0.094158612678233,0.0018744357677543,1070,23,state,ME
17279,23,mi,2019-11-06,0.0,2020-06-23,230,0.094434882776237,0.00062199077190217,8117,26,state,MI
17280,24,mn,2019-11-06,0.0,2020-06-23,230,0.12396045241706001,0.001037094013408,4105,27,state,MN
17281,25,mo,2019-11-06,0.0,2020-06-23,230,0.1154965181006,0.0008818272162586301,4499,29,state,MO
17282,26,mp,2019-11-06,0.0,2020-06-23,230,0.11669937290051,0.012927080717811,26,69,state,MP
17283,27,ms,2019-11-06,0.0,2020-06-23,230,0.09095172073988,0.0010325947766701,2158,28,state,MS
17284,28,mt,2019-11-06,0.0,2020-06-23,230,0.086591405800749,0.0019740726602258,837,30,state,MT
17285,29,nc,2019-11-06,0.0,2020-06-23,230,0.084390034109165,0.00057050544385249,6113,37,state,NC
17286,30,nd,2019-11-06,0.0,2020-06-23,230,0.12414009470215,0.0029140429979256,572,38,state,ND
17287,31,ne,2019-11-06,0.0,2020-06-23,230,0.12240978001146,0.0015196593919294,1631,31,state,NE
17288,32,nh,2019-11-06,0.0,2020-06-23,230,0.10988401789764,0.0019453579007835,921,33,state,NH
17289,33,nj,2019-11-06,0.0,2020-06-23,230,0.10222966440409,0.00068925116328441,6283,34,state,NJ
17290,34,nm,2019-11-06,0.0,2020-06-23,230,0.065520511021797,0.0010844509564766,1444,35,state,NM
17291,35,nv,2019-11-06,0.0,2020-06-23,230,0.059940207930989,0.00085390996057564,1823,32,state,NV
17292,36,ny,2019-11-06,0.0,2020-06-23,230,0.09984351724024901,0.00045982929057975994,15175,36,state,NY
17293,37,oh,2019-11-06,0.0,2020-06-23,230,0.10608918265539,0.00061435111120149,9216,39,state,OH
17294,38,ok,2019-11-06,0.0,2020-06-23,230,0.10343667217047998,0.00091636997133126,2961,40,state,OK
17295,39,or,2019-11-06,0.0,2020-06-23,230,0.077955414582675,0.0009310659984950301,2626,41,state,OR
17296,40,pa,2019-11-06,0.0,2020-06-23,230,0.10818737953235,0.00061886264358215,9723,42,state,PA
17297,41,pr,2019-11-06,0.0,2020-06-23,230,0.10989789257992,0.0013801520296205,1860,72,state,PR
17298,42,ri,2019-11-06,0.0,2020-06-23,230,0.10514337211267,0.002151445529722,805,44,state,RI
17299,43,sc,2019-11-06,0.0,2020-06-23,230,0.08535658969181402,0.00080655907148592,3042,45,state,SC
17300,44,sd,2019-11-06,1.0,2020-06-23,230,0.12691414510991,0.0027247059441687,653,46,state,SD
17301,45,tn,2019-11-06,0.0,2020-06-23,230,0.098638746419821,0.00073972889276365,4111,47,state,TN
17302,46,tx,2019-11-06,1.0,2020-06-23,230,0.1021589396128,0.00037190377933156,15755,48,state,TX
17303,47,ut,2019-11-06,1.0,2020-06-23,230,0.09563984494367402,0.001177384826463,1686,49,state,UT
17304,48,va,2019-11-06,0.0,2020-06-23,230,0.10345119880527999,0.00073935720323135,5298,51,state,VA
17305,49,vi,2019-11-06,1.0,2020-06-23,230,0.10040840734237,0.0072351889002302,79,78,state,VI
17306,50,vt,2019-11-06,1.0,2020-06-23,230,0.11349598981791999,0.0031224790338809996,519,50,state,VT
17307,51,wa,2019-11-06,0.0,2020-06-23,230,0.078735975920494,0.00066630513996402,4763,53,state,WA
17308,52,wi,2019-11-06,0.0,2020-06-23,230,0.12975910371510999,0.00098266956946058,4473,55,state,WI
17309,53,wv,2019-11-06,0.0,2020-06-23,230,0.10333570565405,0.0014132376840028,1590,54,state,WV
17310,54,wy,2019-11-06,1.0,2020-06-23,230,0.088438987556236,0.002409188770371,409,56,state,WY
17311,0,ak,2019-11-07,0.0,2020-06-23,229,0.07061503537520401,0.0017252898780924,521,02,state,AK
17312,1,al,2019-11-07,1.0,2020-06-23,229,0.1071544661526,0.00081474239956306,3432,01,state,AL
17313,2,ar,2019-11-07,1.0,2020-06-23,229,0.09921620552509101,0.001049678229337,2142,05,state,AR
17314,3,az,2019-11-07,1.0,2020-06-23,229,0.079657610921014,0.00069181890972013,4156,04,state,AZ
17315,4,ca,2019-11-07,0.0,2020-06-23,229,0.067493025488586,0.00025777113855787997,23130,06,state,CA
17316,5,co,2019-11-07,1.0,2020-06-23,229,0.09179726752977198,0.00083152406810047,3520,08,state,CO
17317,6,ct,2019-11-07,1.0,2020-06-23,229,0.11049747691122001,0.0011800644549521,2578,09,state,CT
17318,7,dc,2019-11-07,1.0,2020-06-23,229,0.078529270418971,0.0022268828733535,449,11,state,DC
17319,8,de,2019-11-07,1.0,2020-06-23,229,0.092738713977989,0.0021137743668987,562,10,state,DE
17320,9,fl,2019-11-07,1.0,2020-06-23,229,0.07684404327347999,0.00037781201319838,11363,12,state,FL
17321,10,ga,2019-11-07,1.0,2020-06-23,229,0.078926688572316,0.00055572634429194,5519,13,state,GA
17322,11,gu,2019-11-07,0.0,2020-06-23,229,0.12520248053874,0.0089832611851047,27,66,state,GU
17323,12,hi,2019-11-07,0.0,2020-06-23,229,0.031254124593782004,0.00076667255880102,830,15,state,HI
17324,13,ia,2019-11-07,1.0,2020-06-23,229,0.12510387208886,0.0013522021020607,2627,19,state,IA
17325,14,id,2019-11-07,1.0,2020-06-23,229,0.07456691700257598,0.0013955256432586,960,16,state,ID
17326,15,il,2019-11-07,1.0,2020-06-23,229,0.10631201102361999,0.00059111048022324,9674,17,state,IL
17327,16,in,2019-11-07,1.0,2020-06-23,229,0.08627705049051801,0.00073727602776502,4807,18,state,IN
17328,17,ks,2019-11-07,1.0,2020-06-23,229,0.11026130926485,0.001279307012326,2343,20,state,KS
17329,18,ky,2019-11-07,1.0,2020-06-23,229,0.10466460070045,0.0010215860006191,3277,21,state,KY
17330,19,la,2019-11-07,1.0,2020-06-23,229,0.093344313583116,0.00090074115262416,3442,22,state,LA
17331,20,ma,2019-11-07,1.0,2020-06-23,229,0.10892770145655999,0.00095387706420591,4963,25,state,MA
17332,21,md,2019-11-07,1.0,2020-06-23,229,0.097542133933723,0.00089555414437844,3901,24,state,MD
17333,22,me,2019-11-07,1.0,2020-06-23,229,0.09680034762667698,0.0019256936967066,1069,23,state,ME
17334,23,mi,2019-11-07,1.0,2020-06-23,229,0.09561970304456201,0.00063991555274496,8117,26,state,MI
17335,24,mn,2019-11-07,1.0,2020-06-23,229,0.12188771039549001,0.0010461270547461,4104,27,state,MN
17336,25,mo,2019-11-07,1.0,2020-06-23,229,0.11935528897275999,0.0009161950054180699,4501,29,state,MO
17337,26,mp,2019-11-07,0.0,2020-06-23,229,0.09140896571013901,0.0070194903867024,26,69,state,MP
17338,27,ms,2019-11-07,1.0,2020-06-23,229,0.094465949051474,0.0010882181159449999,2158,28,state,MS
17339,28,mt,2019-11-07,1.0,2020-06-23,229,0.086864637458979,0.0019889620640398,837,30,state,MT
17340,29,nc,2019-11-07,1.0,2020-06-23,229,0.080036893764382,0.00055516891726243,6113,37,state,NC
17341,30,nd,2019-11-07,1.0,2020-06-23,229,0.12048793750691,0.0028573612946601,571,38,state,ND
17342,31,ne,2019-11-07,1.0,2020-06-23,229,0.12197952382281,0.0016393449123622,1631,31,state,NE
17343,32,nh,2019-11-07,1.0,2020-06-23,229,0.11300182628325998,0.0019494057949046,921,33,state,NH
17344,33,nj,2019-11-07,0.0,2020-06-23,229,0.071551766473671,0.0005402411112976401,6282,34,state,NJ
17345,34,nm,2019-11-07,1.0,2020-06-23,229,0.067322910463835,0.0011955004762588,1445,35,state,NM
17346,35,nv,2019-11-07,1.0,2020-06-23,229,0.06300139012791299,0.00099116790071837,1824,32,state,NV
17347,36,ny,2019-11-07,1.0,2020-06-23,229,0.098546810301289,0.00048410692469722004,15173,36,state,NY
17348,37,oh,2019-11-07,1.0,2020-06-23,229,0.10241754746776,0.0006179107815931901,9218,39,state,OH
17349,38,ok,2019-11-07,1.0,2020-06-23,229,0.10125382095096999,0.0009226603148918699,2961,40,state,OK
17350,39,or,2019-11-07,1.0,2020-06-23,229,0.07403867654268699,0.00090533474177725,2626,41,state,OR
17351,40,pa,2019-11-07,1.0,2020-06-23,229,0.10133188818752,0.00059526303013768,9720,42,state,PA
17352,41,pr,2019-11-07,0.0,2020-06-23,229,0.10176265401705999,0.0011343351872872,1840,72,state,PR
17353,42,ri,2019-11-07,1.0,2020-06-23,229,0.10042402399306,0.0020527720759048,805,44,state,RI
17354,43,sc,2019-11-07,1.0,2020-06-23,229,0.080119955440052,0.00076081312319001,3040,45,state,SC
17355,44,sd,2019-11-07,1.0,2020-06-23,229,0.11461074211169,0.0026539948716421,653,46,state,SD
17356,45,tn,2019-11-07,1.0,2020-06-23,229,0.09788804333492698,0.0007570776923939701,4112,47,state,TN
17357,46,tx,2019-11-07,1.0,2020-06-23,229,0.09595425293563399,0.00037447948089287,15756,48,state,TX
17358,47,ut,2019-11-07,1.0,2020-06-23,229,0.08445149765684501,0.0011051029088367,1685,49,state,UT
17359,48,va,2019-11-07,1.0,2020-06-23,229,0.08955142039639098,0.00070126917579119,5298,51,state,VA
17360,49,vi,2019-11-07,1.0,2020-06-23,229,0.089724309868482,0.0061733555008865,78,78,state,VI
17361,50,vt,2019-11-07,1.0,2020-06-23,229,0.09756703966718198,0.0028376591312049,518,50,state,VT
17362,51,wa,2019-11-07,1.0,2020-06-23,229,0.071311388879982,0.00066807389164227,4763,53,state,WA
17363,52,wi,2019-11-07,1.0,2020-06-23,229,0.11530473554448,0.00094359571561578,4473,55,state,WI
17364,53,wv,2019-11-07,1.0,2020-06-23,229,0.09093909680550501,0.0013987322159381,1591,54,state,WV
17365,54,wy,2019-11-07,1.0,2020-06-23,229,0.07134053794733501,0.0022421464734841,409,56,state,WY
17366,0,ak,2019-11-08,0.0,2020-06-23,228,0.05552310616985,0.0014895904300631,519,02,state,AK
17367,1,al,2019-11-08,1.0,2020-06-23,228,0.083072883873373,0.0006534768481369599,3433,01,state,AL
17368,2,ar,2019-11-08,1.0,2020-06-23,228,0.08910987688513301,0.00092375635078095,2141,05,state,AR
17369,3,az,2019-11-08,1.0,2020-06-23,228,0.069199852199589,0.00057289636035875,4156,04,state,AZ
17370,4,ca,2019-11-08,1.0,2020-06-23,228,0.057786667324852,0.00023065286248252998,23129,06,state,CA
17371,5,co,2019-11-08,1.0,2020-06-23,228,0.07377435212252399,0.00070916373485505,3521,08,state,CO
17372,6,ct,2019-11-08,1.0,2020-06-23,228,0.09967827794403698,0.0010811649794764,2578,09,state,CT
17373,7,dc,2019-11-08,1.0,2020-06-23,228,0.065454824581621,0.0018912044607389,449,11,state,DC
17374,8,de,2019-11-08,1.0,2020-06-23,228,0.074332212941011,0.001839043736654,561,10,state,DE
17375,9,fl,2019-11-08,1.0,2020-06-23,228,0.06922806468173599,0.00035699679115714,11361,12,state,FL
17376,10,ga,2019-11-08,1.0,2020-06-23,228,0.077360777609388,0.00055025080110656,5520,13,state,GA
17377,11,gu,2019-11-08,0.0,2020-06-23,228,0.12679701974833998,0.0096078176535534,29,66,state,GU
17378,12,hi,2019-11-08,0.0,2020-06-23,228,0.040766509545606004,0.0012394059796928,831,15,state,HI
17379,13,ia,2019-11-08,1.0,2020-06-23,228,0.10942721804724001,0.001242366922415,2627,19,state,IA
17380,14,id,2019-11-08,1.0,2020-06-23,228,0.074385706634928,0.0014370888609777,960,16,state,ID
17381,15,il,2019-11-08,1.0,2020-06-23,228,0.10178064721883001,0.00058698096027089,9675,17,state,IL
17382,16,in,2019-11-08,1.0,2020-06-23,228,0.086167875430727,0.00075176899474795,4807,18,state,IN
17383,17,ks,2019-11-08,1.0,2020-06-23,228,0.099829604608771,0.0011369202817983,2343,20,state,KS
17384,18,ky,2019-11-08,1.0,2020-06-23,228,0.093004301510108,0.00086844845386926,3276,21,state,KY
17385,19,la,2019-11-08,1.0,2020-06-23,228,0.082767707799857,0.00076279790427819,3442,22,state,LA
17386,20,ma,2019-11-08,1.0,2020-06-23,228,0.097812108212196,0.00079214013775755,4960,25,state,MA
17387,21,md,2019-11-08,1.0,2020-06-23,228,0.07702686077917599,0.00070452742772798,3902,24,state,MD
17388,22,me,2019-11-08,1.0,2020-06-23,228,0.08523211153919401,0.0015553339120096,1068,23,state,ME
17389,23,mi,2019-11-08,1.0,2020-06-23,228,0.084442270504897,0.00052156340614613,8116,26,state,MI
17390,24,mn,2019-11-08,1.0,2020-06-23,228,0.10135809729387,0.0008607885005129,4104,27,state,MN
17391,25,mo,2019-11-08,1.0,2020-06-23,228,0.1020824280852,0.0007941993338862,4499,29,state,MO
17392,26,mp,2019-11-08,-1.0,2020-06-23,228,0.09068001064773401,0.007016718599654001,26,69,state,MP
17393,27,ms,2019-11-08,1.0,2020-06-23,228,0.080227203848623,0.00090138083892534,2156,28,state,MS
17394,28,mt,2019-11-08,1.0,2020-06-23,228,0.074732492173972,0.0015965048186861,837,30,state,MT
17395,29,nc,2019-11-08,1.0,2020-06-23,228,0.07141453922328099,0.00054018124488184,6113,37,state,NC
17396,30,nd,2019-11-08,1.0,2020-06-23,228,0.09657717325029401,0.0025899107013612,572,38,state,ND
17397,31,ne,2019-11-08,1.0,2020-06-23,228,0.10506966583108,0.0014232590889335,1631,31,state,NE
17398,32,nh,2019-11-08,1.0,2020-06-23,228,0.098449505513809,0.0017273345662722,921,33,state,NH
17399,33,nj,2019-11-08,1.0,2020-06-23,228,0.061564242304293,0.00046856178313098,6280,34,state,NJ
17400,34,nm,2019-11-08,1.0,2020-06-23,228,0.058249445603714006,0.0010354996703981,1445,35,state,NM
17401,35,nv,2019-11-08,1.0,2020-06-23,228,0.054970520011073,0.0007817967285613,1825,32,state,NV
17402,36,ny,2019-11-08,1.0,2020-06-23,228,0.090293515629009,0.00045554109695365995,15168,36,state,NY
17403,37,oh,2019-11-08,1.0,2020-06-23,228,0.09516654719418902,0.00060126773415021,9216,39,state,OH
17404,38,ok,2019-11-08,1.0,2020-06-23,228,0.090531590354104,0.00087282861573768,2961,40,state,OK
17405,39,or,2019-11-08,1.0,2020-06-23,228,0.06589529360895902,0.0008915574436875801,2625,41,state,OR
17406,40,pa,2019-11-08,1.0,2020-06-23,228,0.09537341615754401,0.0005805578741891299,9723,42,state,PA
17407,41,pr,2019-11-08,0.0,2020-06-23,228,0.11082596926625,0.0014388618898879,1801,72,state,PR
17408,42,ri,2019-11-08,1.0,2020-06-23,228,0.09436817164742999,0.002013463664641,806,44,state,RI
17409,43,sc,2019-11-08,1.0,2020-06-23,228,0.070871188315577,0.00069004353004335,3039,45,state,SC
17410,44,sd,2019-11-08,1.0,2020-06-23,228,0.09796077612102902,0.0023224505816206,653,46,state,SD
17411,45,tn,2019-11-08,1.0,2020-06-23,228,0.083838527885812,0.0006836080069195401,4111,47,state,TN
17412,46,tx,2019-11-08,1.0,2020-06-23,228,0.08380062529907499,0.00033607315182704,15754,48,state,TX
17413,47,ut,2019-11-08,1.0,2020-06-23,228,0.06698983047058901,0.0009461138192114401,1686,49,state,UT
17414,48,va,2019-11-08,1.0,2020-06-23,228,0.082094633809004,0.0006376340841988099,5297,51,state,VA
17415,49,vi,2019-11-08,0.0,2020-06-23,228,0.08531296524227001,0.0057208398548123,76,78,state,VI
17416,50,vt,2019-11-08,1.0,2020-06-23,228,0.09151319402359599,0.002482219069553,518,50,state,VT
17417,51,wa,2019-11-08,1.0,2020-06-23,228,0.063198021922274,0.00060160997552863,4760,53,state,WA
17418,52,wi,2019-11-08,1.0,2020-06-23,228,0.10503260668422999,0.0008752155448968,4473,55,state,WI
17419,53,wv,2019-11-08,1.0,2020-06-23,228,0.08189175715889199,0.0012897423825451,1589,54,state,WV
17420,54,wy,2019-11-08,1.0,2020-06-23,228,0.06139368862245,0.0020019604526719,409,56,state,WY
17421,0,ak,2019-11-09,-1.0,2020-06-23,227,0.032147912245463,0.0011112392453035,527,02,state,AK
17422,1,al,2019-11-09,0.0,2020-06-23,227,0.032379792167977005,0.00035491528986036,3435,01,state,AL
17423,2,ar,2019-11-09,0.0,2020-06-23,227,0.030662116726488997,0.00043438392401474,2141,05,state,AR
17424,3,az,2019-11-09,0.0,2020-06-23,227,0.030983156123336002,0.00034133360109145,4159,04,state,AZ
17425,4,ca,2019-11-09,-1.0,2020-06-23,227,0.026334758867293997,0.00012439033924245,23135,06,state,CA
17426,5,co,2019-11-09,0.0,2020-06-23,227,0.028837918858491,0.00033850768313738,3521,08,state,CO
17427,6,ct,2019-11-09,0.0,2020-06-23,227,0.027833767212337997,0.00039313733662257004,2579,09,state,CT
17428,7,dc,2019-11-09,0.0,2020-06-23,227,0.028343258447442003,0.00096457300675094,449,11,state,DC
17429,8,de,2019-11-09,0.0,2020-06-23,227,0.027372421468285002,0.0009112902943505099,563,10,state,DE
17430,9,fl,2019-11-09,0.0,2020-06-23,227,0.026033905236347996,0.00017984025271259,11366,12,state,FL
17431,10,ga,2019-11-09,0.0,2020-06-23,227,0.022536306228683,0.00022698595896147002,5519,13,state,GA
17432,11,gu,2019-11-09,0.0,2020-06-23,227,0.13714433714434,0.009123728262347999,27,66,state,GU
17433,12,hi,2019-11-09,0.0,2020-06-23,227,0.019628892281073,0.0005582879699198099,832,15,state,HI
17434,13,ia,2019-11-09,0.0,2020-06-23,227,0.028885523839861,0.00037755711924868,2627,19,state,IA
17435,14,id,2019-11-09,-1.0,2020-06-23,227,0.026645814763396,0.00067554919728038,960,16,state,ID
17436,15,il,2019-11-09,0.0,2020-06-23,227,0.030622938056347002,0.00021265413486198998,9677,17,state,IL
17437,16,in,2019-11-09,0.0,2020-06-23,227,0.024133532145332,0.00023540810098746,4806,18,state,IN
17438,17,ks,2019-11-09,0.0,2020-06-23,227,0.030625291045516003,0.00045362327491197004,2344,20,state,KS
17439,18,ky,2019-11-09,0.0,2020-06-23,227,0.024470514828727995,0.00028766549478016003,3277,21,state,KY
17440,19,la,2019-11-09,0.0,2020-06-23,227,0.033171827678243,0.00039371610424684,3444,22,state,LA
17441,20,ma,2019-11-09,0.0,2020-06-23,227,0.028108022350745002,0.00027032373286592,4966,25,state,MA
17442,21,md,2019-11-09,0.0,2020-06-23,227,0.024579927895947998,0.0002777954748196,3904,24,state,MD
17443,22,me,2019-11-09,0.0,2020-06-23,227,0.031185955073293,0.00068463999058783,1070,23,state,ME
17444,23,mi,2019-11-09,0.0,2020-06-23,227,0.026759439447535997,0.00020603501740576002,8121,26,state,MI
17445,24,mn,2019-11-09,0.0,2020-06-23,227,0.032545676971873,0.00032361657033862,4104,27,state,MN
17446,25,mo,2019-11-09,0.0,2020-06-23,227,0.031769287344686,0.00030459056871024,4502,29,state,MO
17447,26,mp,2019-11-09,-1.0,2020-06-23,227,0.08941115855821699,0.0056462366577038,25,69,state,MP
17448,27,ms,2019-11-09,0.0,2020-06-23,227,0.029031898765813996,0.00039169469665403,2157,28,state,MS
17449,28,mt,2019-11-09,0.0,2020-06-23,227,0.032716569779332,0.0007739222607857799,837,30,state,MT
17450,29,nc,2019-11-09,0.0,2020-06-23,227,0.021767910596694,0.00021045419243223998,6118,37,state,NC
17451,30,nd,2019-11-09,0.0,2020-06-23,227,0.032901542372705,0.0008948330582034099,572,38,state,ND
17452,31,ne,2019-11-09,0.0,2020-06-23,227,0.03056003856406,0.00049626128549151,1631,31,state,NE
17453,32,nh,2019-11-09,0.0,2020-06-23,227,0.027791472450042005,0.00068987053948405,921,33,state,NH
17454,33,nj,2019-11-09,0.0,2020-06-23,227,0.025907412168769,0.00023412002468492998,6285,34,state,NJ
17455,34,nm,2019-11-09,-1.0,2020-06-23,227,0.030476711097820998,0.00058558713806646,1445,35,state,NM
17456,35,nv,2019-11-09,-1.0,2020-06-23,227,0.024270547142989,0.00040301208049409,1825,32,state,NV
17457,36,ny,2019-11-09,0.0,2020-06-23,227,0.028984686857257004,0.00017060536553436002,15188,36,state,NY
17458,37,oh,2019-11-09,0.0,2020-06-23,227,0.025865859098012,0.00018920271836917,9224,39,state,OH
17459,38,ok,2019-11-09,0.0,2020-06-23,227,0.031424355756957,0.00038908153206395,2961,40,state,OK
17460,39,or,2019-11-09,0.0,2020-06-23,227,0.024590366336503997,0.00033267359395332003,2625,41,state,OR
17461,40,pa,2019-11-09,0.0,2020-06-23,227,0.027879359480727003,0.00020077413731064,9726,42,state,PA
17462,41,pr,2019-11-09,0.0,2020-06-23,227,0.11167780604560001,0.0013589766133369,1802,72,state,PR
17463,42,ri,2019-11-09,0.0,2020-06-23,227,0.030068532523813002,0.0007482246049538099,808,44,state,RI
17464,43,sc,2019-11-09,0.0,2020-06-23,227,0.023700361419055002,0.00031246509132893,3042,45,state,SC
17465,44,sd,2019-11-09,0.0,2020-06-23,227,0.034041386075834,0.0009123057788096,653,46,state,SD
