,Unnamed: 0,geo_value,date,direction,issue,lag,median_home_dwell_time,stderr,sample_size,fips,aggregate_level,state
17081,45,tn,2019-11-02,0.0,2020-06-20,231,745.2327334630401,2.7871440254734,4112,47,state,TN
17082,46,tx,2019-11-02,-1.0,2020-06-20,231,771.84816554526,1.2702032124096,15754,48,state,TX
17083,47,ut,2019-11-02,0.0,2020-06-20,231,829.65145228216,4.7635805563478,1687,49,state,UT
17084,48,va,2019-11-02,0.0,2020-06-20,231,755.2331508400999,2.4815964474347,5297,51,state,VA
17085,49,vi,2019-11-02,0.0,2020-06-20,231,282.38271604938,26.685656247359,81,78,state,VI
17086,50,vt,2019-11-02,-1.0,2020-06-20,231,724.6138996139,10.056287442504999,518,50,state,VT
17087,51,wa,2019-11-02,0.0,2020-06-20,231,827.1085450346401,2.6405673309867,4763,53,state,WA
17088,52,wi,2019-11-02,0.0,2020-06-20,231,791.81458286737,2.6233715147865,4471,55,state,WI
17089,53,wv,2019-11-02,0.0,2020-06-20,231,751.99937067338,4.8249762200863,1589,54,state,WV
17090,54,wy,2019-11-02,-1.0,2020-06-20,231,739.18337408313,9.6940051495297,409,56,state,WY
17091,0,ak,2019-11-03,1.0,2020-06-20,230,647.09333333333,14.136325979604,525,02,state,AK
17092,1,al,2019-11-03,0.0,2020-06-20,230,759.1691411936,4.3921415903919,3435,01,state,AL
17093,2,ar,2019-11-03,0.0,2020-06-20,230,775.08776844071,5.1005815140332995,2142,05,state,AR
17094,3,az,2019-11-03,1.0,2020-06-20,230,786.40779033421,4.2777488802131005,4159,04,state,AZ
17095,4,ca,2019-11-03,1.0,2020-06-20,230,798.0492979045199,1.7365804056619,23145,06,state,CA
17096,5,co,2019-11-03,0.0,2020-06-20,230,780.33626810565,4.811639141569099,3521,08,state,CO
17097,6,ct,2019-11-03,1.0,2020-06-20,230,772.8530438154299,5.3483947311328,2579,09,state,CT
17098,7,dc,2019-11-03,0.0,2020-06-20,230,534.99331848552,11.619508601236,449,11,state,DC
17099,8,de,2019-11-03,0.0,2020-06-20,230,721.56283185841,11.472489534899001,565,10,state,DE
17100,9,fl,2019-11-03,0.0,2020-06-20,230,765.60613788252,2.492994715844,11372,12,state,FL
17101,10,ga,2019-11-03,0.0,2020-06-20,230,729.4547925348799,3.6215139276184,5519,13,state,GA
17102,11,gu,2019-11-03,0.0,2020-06-20,230,705.08333333333,65.829129841954,24,66,state,GU
17103,12,hi,2019-11-03,1.0,2020-06-20,230,770.63145258103,8.6448213536168,833,15,state,HI
17104,13,ia,2019-11-03,1.0,2020-06-20,230,850.51884278645,4.728063687183799,2627,19,state,IA
17105,14,id,2019-11-03,1.0,2020-06-20,230,812.5927083333299,8.868981002542501,960,16,state,ID
17106,15,il,2019-11-03,1.0,2020-06-20,230,810.16082687338,2.6547812849562002,9675,17,state,IL
17107,16,in,2019-11-03,1.0,2020-06-20,230,784.36675681298,3.7623449059152003,4807,18,state,IN
17108,17,ks,2019-11-03,1.0,2020-06-20,230,819.7537345283799,5.3936913581012,2343,20,state,KS
17109,18,ky,2019-11-03,1.0,2020-06-20,230,761.0833079035699,4.4801042764935,3277,21,state,KY
17110,19,la,2019-11-03,0.0,2020-06-20,230,715.11669085631,4.5359943854402,3445,22,state,LA
17111,20,ma,2019-11-03,1.0,2020-06-20,230,724.44500402901,3.9759047154269997,4964,25,state,MA
17112,21,md,2019-11-03,1.0,2020-06-20,230,742.0639877143599,4.4076175206602,3907,24,state,MD
17113,22,me,2019-11-03,0.0,2020-06-20,230,710.56156716418,8.8469926275382,1072,23,state,ME
17114,23,mi,2019-11-03,1.0,2020-06-20,230,760.4299433637,3.1781924485719,8122,26,state,MI
17115,24,mn,2019-11-03,1.0,2020-06-20,230,790.74762484775,4.2825390162413,4105,27,state,MN
17116,25,mo,2019-11-03,1.0,2020-06-20,230,790.5466459351401,3.8125937017601,4502,29,state,MO
17117,26,mp,2019-11-03,1.0,2020-06-20,230,929.4,81.69232930126701,25,69,state,MP
17118,27,ms,2019-11-03,0.0,2020-06-20,230,722.84800741427,5.5813316939878,2158,28,state,MS
17119,28,mt,2019-11-03,0.0,2020-06-20,230,746.06451612903,10.539753024327,837,30,state,MT
17120,29,nc,2019-11-03,0.0,2020-06-20,230,719.0771367870599,3.3455736597497006,6119,37,state,NC
17121,30,nd,2019-11-03,1.0,2020-06-20,230,784.3618881118902,12.140178327708002,572,38,state,ND
17122,31,ne,2019-11-03,1.0,2020-06-20,230,833.27283874923,6.3805368738872,1631,31,state,NE
17123,32,nh,2019-11-03,1.0,2020-06-20,230,770.1574375678599,8.746851671686901,921,33,state,NH
17124,33,nj,2019-11-03,1.0,2020-06-20,230,819.23787565591,3.2309840239170997,6289,34,state,NJ
17125,34,nm,2019-11-03,0.0,2020-06-20,230,687.4124567474,7.9494540464018,1445,35,state,NM
17126,35,nv,2019-11-03,1.0,2020-06-20,230,778.89813800657,6.387869254110201,1826,32,state,NV
17127,36,ny,2019-11-03,1.0,2020-06-20,230,760.25525900605,2.2283713419332,15212,36,state,NY
17128,37,oh,2019-11-03,1.0,2020-06-20,230,778.18245880312,2.9174726336363,9224,39,state,OH
17129,38,ok,2019-11-03,1.0,2020-06-20,230,815.4609929078,4.4493915883245,2961,40,state,OK
17130,39,or,2019-11-03,1.0,2020-06-20,230,807.0087585681599,5.444910139687201,2626,41,state,OR
17131,40,pa,2019-11-03,1.0,2020-06-20,230,759.9642159383001,2.7212529010684,9725,42,state,PA
17132,41,pr,2019-11-03,1.0,2020-06-20,230,467.53347502657004,7.4726558232454,1882,72,state,PR
17133,42,ri,2019-11-03,0.0,2020-06-20,230,712.74133663366,9.4040896723534,808,44,state,RI
17134,43,sc,2019-11-03,0.0,2020-06-20,230,733.7781794282,4.5581966792332,3043,45,state,SC
17135,44,sd,2019-11-03,0.0,2020-06-20,230,739.98470948012,11.067523164628,654,46,state,SD
17136,45,tn,2019-11-03,1.0,2020-06-20,230,758.82729262953,4.0361504186365,4111,47,state,TN
17137,46,tx,2019-11-03,1.0,2020-06-20,230,797.2643269657901,1.9440609163751998,15757,48,state,TX
17138,47,ut,2019-11-03,1.0,2020-06-20,230,878.3177237700099,7.1887068764332,1687,49,state,UT
17139,48,va,2019-11-03,1.0,2020-06-20,230,758.06206376155,3.6206840378258995,5301,51,state,VA
17140,49,vi,2019-11-03,1.0,2020-06-20,230,343.0987654321,30.593459343634,81,78,state,VI
17141,50,vt,2019-11-03,0.0,2020-06-20,230,681.71483622351,13.509604773317001,519,50,state,VT
17142,51,wa,2019-11-03,1.0,2020-06-20,230,836.8227024758701,3.9661608517196,4766,53,state,WA
17143,52,wi,2019-11-03,1.0,2020-06-20,230,806.0292868321001,3.9164945015282,4473,55,state,WI
17144,53,wv,2019-11-03,1.0,2020-06-20,230,752.61973601508,6.6571918251857,1591,54,state,WV
17145,54,wy,2019-11-03,0.0,2020-06-20,230,749.5365853658501,14.587174222763,410,56,state,WY
17146,0,ak,2019-11-04,0.0,2020-06-20,229,585.64818355641,10.255618347549,523,02,state,AK
17147,1,al,2019-11-04,0.0,2020-06-20,229,655.9507862551001,2.8797113147776003,3434,01,state,AL
17148,2,ar,2019-11-04,0.0,2020-06-20,229,671.1881419234401,3.268624455216,2142,05,state,AR
17149,3,az,2019-11-04,0.0,2020-06-20,229,704.17661212705,2.9151640461812995,4156,04,state,AZ
17150,4,ca,2019-11-04,0.0,2020-06-20,229,699.3758212309799,1.0766225779321,23136,06,state,CA
17151,5,co,2019-11-04,0.0,2020-06-20,229,687.1122159090901,2.8817413087554997,3520,08,state,CO
17152,6,ct,2019-11-04,0.0,2020-06-20,229,655.7403958090799,3.2027914288408,2577,09,state,CT
17153,7,dc,2019-11-04,0.0,2020-06-20,229,492.13585746102007,9.4769962564694,449,11,state,DC
17154,8,de,2019-11-04,0.0,2020-06-20,229,641.74777975133,7.8047006615625,563,10,state,DE
17155,9,fl,2019-11-04,0.0,2020-06-20,229,670.16527399068,1.6927744062525,11369,12,state,FL
17156,10,ga,2019-11-04,0.0,2020-06-20,229,634.4554347826099,2.4281118548214997,5520,13,state,GA
17157,11,gu,2019-11-04,0.0,2020-06-20,229,573.7931034482799,46.176636110042,29,66,state,GU
17158,12,hi,2019-11-04,1.0,2020-06-20,229,681.07211538462,5.578884508961201,832,15,state,HI
17159,13,ia,2019-11-04,1.0,2020-06-20,229,718.3955081842402,2.3929186503726,2627,19,state,IA
17160,14,id,2019-11-04,0.0,2020-06-20,229,710.16666666667,5.1152796513241,960,16,state,ID
17161,15,il,2019-11-04,0.0,2020-06-20,229,681.7753203803201,1.7072806356219,9676,17,state,IL
17162,16,in,2019-11-04,0.0,2020-06-20,229,671.30054076539,2.314996265744,4808,18,state,IN
17163,17,ks,2019-11-04,0.0,2020-06-20,229,701.75970977379,3.1598576926097,2343,20,state,KS
17164,18,ky,2019-11-04,0.0,2020-06-20,229,672.41806530363,2.6991821315833,3277,21,state,KY
17165,19,la,2019-11-04,0.0,2020-06-20,229,642.32830188679,3.1313670474152007,3445,22,state,LA
17166,20,ma,2019-11-04,0.0,2020-06-20,229,643.3526093088901,2.5714063013526003,4963,25,state,MA
17167,21,md,2019-11-04,0.0,2020-06-20,229,644.57274590164,3.0795208839559,3904,24,state,MD
17168,22,me,2019-11-04,0.0,2020-06-20,229,658.10654205607,5.3493371324471,1070,23,state,ME
17169,23,mi,2019-11-04,0.0,2020-06-20,229,655.63044548363,2.0431917830083,8126,26,state,MI
17170,24,mn,2019-11-04,0.0,2020-06-20,229,689.6491228070199,2.4940595279738,4104,27,state,MN
17171,25,mo,2019-11-04,0.0,2020-06-20,229,687.77099067081,2.3871013372247996,4502,29,state,MO
17172,26,mp,2019-11-04,1.0,2020-06-20,229,892.375,69.855747133709,24,69,state,MP
17173,27,ms,2019-11-04,0.0,2020-06-20,229,630.437442076,3.7220096844935,2158,28,state,MS
17174,28,mt,2019-11-04,0.0,2020-06-20,229,677.6009557945,6.5901914264642,837,30,state,MT
17175,29,nc,2019-11-04,0.0,2020-06-20,229,625.7936559843,2.2955978427547,6116,37,state,NC
17176,30,nd,2019-11-04,1.0,2020-06-20,229,681.74475524476,6.0964725152861,572,38,state,ND
17177,31,ne,2019-11-04,1.0,2020-06-20,229,708.2587369711799,3.4223136543787,1631,31,state,NE
17178,32,nh,2019-11-04,0.0,2020-06-20,229,690.5027144408299,4.9286753232365,921,33,state,NH
17179,33,nj,2019-11-04,0.0,2020-06-20,229,683.6203055378701,2.0513959720396002,6284,34,state,NJ
17180,34,nm,2019-11-04,0.0,2020-06-20,229,624.5387275242,5.3990141971452,1446,35,state,NM
17181,35,nv,2019-11-04,0.0,2020-06-20,229,698.53867251783,4.1819748289355,1823,32,state,NV
17182,36,ny,2019-11-04,0.0,2020-06-20,229,644.5302472383,1.4339543976824,15208,36,state,NY
17183,37,oh,2019-11-04,0.0,2020-06-20,229,666.47359861217,1.8477722534106,9223,39,state,OH
17184,38,ok,2019-11-04,0.0,2020-06-20,229,697.28706518068,2.6198396148664997,2961,40,state,OK
17185,39,or,2019-11-04,0.0,2020-06-20,229,714.93450114242,3.2164951030145,2626,41,state,OR
17186,40,pa,2019-11-04,0.0,2020-06-20,229,665.79255373856,1.7285280210802,9723,42,state,PA
17187,41,pr,2019-11-04,0.0,2020-06-20,229,385.84174553102,6.7920989057085,1902,72,state,PR
17188,42,ri,2019-11-04,0.0,2020-06-20,229,640.9419035846701,6.5865444982936,809,44,state,RI
17189,43,sc,2019-11-04,0.0,2020-06-20,229,652.0880999342501,3.0665848376943,3042,45,state,SC
17190,44,sd,2019-11-04,0.0,2020-06-20,229,674.3415007657,5.9572814582286,653,46,state,SD
17191,45,tn,2019-11-04,0.0,2020-06-20,229,651.51276440554,2.6169856583876,4113,47,state,TN
17192,46,tx,2019-11-04,0.0,2020-06-20,229,679.47439558348,1.1748746568366002,15759,48,state,TX
17193,47,ut,2019-11-04,1.0,2020-06-20,229,723.24851720047,3.8482472997214003,1686,49,state,UT
17194,48,va,2019-11-04,0.0,2020-06-20,229,661.7094887757,2.4251053170877,5301,51,state,VA
17195,49,vi,2019-11-04,0.0,2020-06-20,229,229.47435897436,25.390304722061,78,78,state,VI
17196,50,vt,2019-11-04,0.0,2020-06-20,229,652.4749034749,8.0498225401022,518,50,state,VT
17197,51,wa,2019-11-04,1.0,2020-06-20,229,723.86878018056,2.2746877419706,4763,53,state,WA
17198,52,wi,2019-11-04,0.0,2020-06-20,229,700.66420746702,2.2335891712017,4473,55,state,WI
17199,53,wv,2019-11-04,0.0,2020-06-20,229,664.47169811321,4.0840331668625,1590,54,state,WV
17200,54,wy,2019-11-04,0.0,2020-06-20,229,680.12958435208,7.5748451306118,409,56,state,WY
17201,0,ak,2019-11-05,0.0,2020-06-20,228,577.55576923077,9.6141516472719,520,02,state,AK
17202,1,al,2019-11-05,0.0,2020-06-20,228,680.79988348383,2.2025551096861,3433,01,state,AL
17203,2,ar,2019-11-05,0.0,2020-06-20,228,679.56322911806,2.676550271463,2143,05,state,AR
17204,3,az,2019-11-05,0.0,2020-06-20,228,715.97713598075,2.544427083036,4155,04,state,AZ
17205,4,ca,2019-11-05,0.0,2020-06-20,228,706.73787079478,0.9030227833894001,23126,06,state,CA
17206,5,co,2019-11-05,0.0,2020-06-20,228,691.56120420335,2.5007488528282003,3521,08,state,CO
17207,6,ct,2019-11-05,0.0,2020-06-20,228,727.11636927851,2.6714302941231,2578,09,state,CT
17208,7,dc,2019-11-05,0.0,2020-06-20,228,544.72160356347,8.8155988932838,449,11,state,DC
17209,8,de,2019-11-05,0.0,2020-06-20,228,682.92539964476,6.2408803694084,563,10,state,DE
17210,9,fl,2019-11-05,0.0,2020-06-20,228,712.96003169293,1.2795588815208998,11359,12,state,FL
17211,10,ga,2019-11-05,0.0,2020-06-20,228,671.8179017937999,1.9529350970805002,5519,13,state,GA
17212,11,gu,2019-11-05,0.0,2020-06-20,228,573.4,63.510812727703,25,66,state,GU
17213,12,hi,2019-11-05,0.0,2020-06-20,228,672.31648616125,5.0963801445413,831,15,state,HI
17214,13,ia,2019-11-05,0.0,2020-06-20,228,716.29120669966,2.0460567014476,2627,19,state,IA
17215,14,id,2019-11-05,0.0,2020-06-20,228,707.578125,4.647127307320701,960,16,state,ID
17216,15,il,2019-11-05,0.0,2020-06-20,228,692.63827147731,1.4711702779081002,9673,17,state,IL
17217,16,in,2019-11-05,0.0,2020-06-20,228,697.4218847514,1.8263974258598,4807,18,state,IN
17218,17,ks,2019-11-05,0.0,2020-06-20,228,709.60204953032,2.4995430823257,2342,20,state,KS
17219,18,ky,2019-11-05,0.0,2020-06-20,228,716.59212934716,2.3516471901879,3278,21,state,KY
17220,19,la,2019-11-05,0.0,2020-06-20,228,661.0284718187099,2.5674735797154997,3442,22,state,LA
17221,20,ma,2019-11-05,0.0,2020-06-20,228,691.2729288449901,2.2320272320679,4961,25,state,MA
17222,21,md,2019-11-05,0.0,2020-06-20,228,677.44025641026,2.3789672435902998,3900,24,state,MD
17223,22,me,2019-11-05,0.0,2020-06-20,228,682.71028037383,4.8396651104162,1070,23,state,ME
17224,23,mi,2019-11-05,0.0,2020-06-20,228,706.53429380618,1.6546883189147,8121,26,state,MI
17225,24,mn,2019-11-05,0.0,2020-06-20,228,705.46552984166,2.0500605743011002,4105,27,state,MN
17226,25,mo,2019-11-05,0.0,2020-06-20,228,701.0824444444401,1.913667282306,4500,29,state,MO
17227,26,mp,2019-11-05,1.0,2020-06-20,228,760.59259259259,59.674025694761,27,69,state,MP
17228,27,ms,2019-11-05,0.0,2020-06-20,228,640.33209647495,3.0264995313150003,2156,28,state,MS
17229,28,mt,2019-11-05,0.0,2020-06-20,228,670.38948626045,6.2353289164055,837,30,state,MT
17230,29,nc,2019-11-05,0.0,2020-06-20,228,653.78090255069,1.9659863928097001,6116,37,state,NC
17231,30,nd,2019-11-05,0.0,2020-06-20,228,686.71978984238,5.3365158088588,571,38,state,ND
17232,31,ne,2019-11-05,0.0,2020-06-20,228,709.9153893317,2.7335252514866,1631,31,state,NE
17233,32,nh,2019-11-05,0.0,2020-06-20,228,717.00325732899,4.1770836582714,921,33,state,NH
17234,33,nj,2019-11-05,0.0,2020-06-20,228,727.5173401208999,1.6544772437226998,6286,34,state,NJ
17235,34,nm,2019-11-05,0.0,2020-06-20,228,652.7666204986099,5.097495130403099,1444,35,state,NM
17236,35,nv,2019-11-05,0.0,2020-06-20,228,712.2764673614901,3.6048128253439997,1823,32,state,NV
17237,36,ny,2019-11-05,0.0,2020-06-20,228,709.6113563006401,1.3288290827659,15181,36,state,NY
17238,37,oh,2019-11-05,0.0,2020-06-20,228,705.57824530962,1.4853388957509,9221,39,state,OH
17239,38,ok,2019-11-05,0.0,2020-06-20,228,703.4896994258701,2.0817455253211,2961,40,state,OK
17240,39,or,2019-11-05,0.0,2020-06-20,228,715.8750952018299,2.7452864232358,2626,41,state,OR
17241,40,pa,2019-11-05,0.0,2020-06-20,228,707.45932325414,1.4547337988211,9723,42,state,PA
17242,41,pr,2019-11-05,0.0,2020-06-20,228,372.09281594127,6.569793206988799,1907,72,state,PR
17243,42,ri,2019-11-05,0.0,2020-06-20,228,695.25714285714,5.123385028484701,805,44,state,RI
17244,43,sc,2019-11-05,0.0,2020-06-20,228,683.5858552631599,2.4867367294587,3040,45,state,SC
17245,44,sd,2019-11-05,0.0,2020-06-20,228,672.63246554364,5.3878399043186,653,46,state,SD
17246,45,tn,2019-11-05,0.0,2020-06-20,228,672.9387308533901,2.0992280438874,4113,47,state,TN
17247,46,tx,2019-11-05,0.0,2020-06-20,228,700.24082539683,0.91551820979983,15750,48,state,TX
17248,47,ut,2019-11-05,0.0,2020-06-20,228,724.89620403321,3.1923297738577,1686,49,state,UT
17249,48,va,2019-11-05,0.0,2020-06-20,228,704.6530766326899,2.0855552397538997,5298,51,state,VA
17250,49,vi,2019-11-05,0.0,2020-06-20,228,208.24050632911,24.083049098386997,79,78,state,VI
17251,50,vt,2019-11-05,0.0,2020-06-20,228,671.8805394990401,6.8898127419502995,519,50,state,VT
17252,51,wa,2019-11-05,0.0,2020-06-20,228,718.6064231738001,1.9836166766516998,4764,53,state,WA
17253,52,wi,2019-11-05,0.0,2020-06-20,228,703.25195618153,1.8543376859023002,4473,55,state,WI
17254,53,wv,2019-11-05,0.0,2020-06-20,228,685.06419131529,3.4389124125946005,1589,54,state,WV
17255,54,wy,2019-11-05,0.0,2020-06-20,228,673.8606356968199,7.0060888711807,409,56,state,WY
17256,0,ak,2019-11-06,0.0,2020-06-20,227,577.1245210728,9.6686879546941,522,02,state,AK
17257,1,al,2019-11-06,0.0,2020-06-20,227,677.11010777745,2.1585477180978,3433,01,state,AL
17258,2,ar,2019-11-06,0.0,2020-06-20,227,687.54388422035,2.6427997830031003,2142,05,state,AR
17259,3,az,2019-11-06,0.0,2020-06-20,227,727.9639076034599,2.5188928754409,4156,04,state,AZ
17260,4,ca,2019-11-06,0.0,2020-06-20,227,718.55678083377,0.8872637472547801,23124,06,state,CA
17261,5,co,2019-11-06,0.0,2020-06-20,227,712.23358908781,2.4406871431818997,3519,08,state,CO
17262,6,ct,2019-11-06,0.0,2020-06-20,227,701.6835982939099,2.4157640884669,2579,09,state,CT
17263,7,dc,2019-11-06,0.0,2020-06-20,227,544.82182628062,8.143744972503201,449,11,state,DC
17264,8,de,2019-11-06,0.0,2020-06-20,227,692.03743315508,5.4778224460682,561,10,state,DE
17265,9,fl,2019-11-06,0.0,2020-06-20,227,718.45788222868,1.2509922970241,11361,12,state,FL
17266,10,ga,2019-11-06,0.0,2020-06-20,227,667.99510780939,1.8021905888634,5519,13,state,GA
17267,11,gu,2019-11-06,0.0,2020-06-20,227,533.25,56.007919946863005,32,66,state,GU
17268,12,hi,2019-11-06,0.0,2020-06-20,227,685.0807228915701,5.1189733878574994,830,15,state,HI
17269,13,ia,2019-11-06,0.0,2020-06-20,227,729.6855728968401,1.9619933191045,2627,19,state,IA
17270,14,id,2019-11-06,0.0,2020-06-20,227,719.0197916666701,4.3998370944923,960,16,state,ID
17271,15,il,2019-11-06,0.0,2020-06-20,227,701.97363523573,1.4301849174653998,9672,17,state,IL
17272,16,in,2019-11-06,0.0,2020-06-20,227,698.39301310044,1.7560900582173002,4809,18,state,IN
17273,17,ks,2019-11-06,0.0,2020-06-20,227,717.40802390098,2.4166274022145,2343,20,state,KS
17274,18,ky,2019-11-06,0.0,2020-06-20,227,696.06805004577,1.9978651317213,3277,21,state,KY
17275,19,la,2019-11-06,0.0,2020-06-20,227,654.61279069767,2.4923015938477002,3440,22,state,LA
17276,20,ma,2019-11-06,0.0,2020-06-20,227,685.24133064516,2.0920567139668997,4960,25,state,MA
17277,21,md,2019-11-06,0.0,2020-06-20,227,683.1045349730999,2.2769727190422,3903,24,state,MD
17278,22,me,2019-11-06,0.0,2020-06-20,227,689.53457943925,4.5000043441323,1070,23,state,ME
17279,23,mi,2019-11-06,0.0,2020-06-20,227,702.07317974621,1.5706840448097,8117,26,state,MI
17280,24,mn,2019-11-06,0.0,2020-06-20,227,708.54056029233,2.0115287591742,4105,27,state,MN
17281,25,mo,2019-11-06,0.0,2020-06-20,227,706.1691486997099,1.8353077896993,4499,29,state,MO
17282,26,mp,2019-11-06,0.0,2020-06-20,227,732.96153846154,56.421531099374,26,69,state,MP
17283,27,ms,2019-11-06,0.0,2020-06-20,227,646.3192771084299,3.0502621610254,2158,28,state,MS
17284,28,mt,2019-11-06,0.0,2020-06-20,227,680.65113500597,6.1451510016883,837,30,state,MT
17285,29,nc,2019-11-06,0.0,2020-06-20,227,657.7389170619999,1.8070235961016001,6113,37,state,NC
17286,30,nd,2019-11-06,0.0,2020-06-20,227,699.0891608391601,5.7693509490372,572,38,state,ND
17287,31,ne,2019-11-06,0.0,2020-06-20,227,716.73513182097,2.7602282310684,1631,31,state,NE
17288,32,nh,2019-11-06,0.0,2020-06-20,227,713.42019543974,3.7649201814227005,921,33,state,NH
17289,33,nj,2019-11-06,0.0,2020-06-20,227,707.4117459812201,1.5302549014187,6283,34,state,NJ
17290,34,nm,2019-11-06,0.0,2020-06-20,227,669.12950138504,4.7404203851355,1444,35,state,NM
17291,35,nv,2019-11-06,0.0,2020-06-20,227,721.88206253428,3.5059586229324,1823,32,state,NV
17292,36,ny,2019-11-06,0.0,2020-06-20,227,686.2084349258599,1.1678385768249,15175,36,state,NY
17293,37,oh,2019-11-06,0.0,2020-06-20,227,703.17393663194,1.3947445503798,9216,39,state,OH
17294,38,ok,2019-11-06,0.0,2020-06-20,227,715.21411685241,2.0732947236483,2961,40,state,OK
17295,39,or,2019-11-06,0.0,2020-06-20,227,734.74028941356,2.6133682888436,2626,41,state,OR
17296,40,pa,2019-11-06,0.0,2020-06-20,227,705.82937365011,1.3204937326935,9723,42,state,PA
17297,41,pr,2019-11-06,0.0,2020-06-20,227,389.94784946237,6.563754504035799,1860,72,state,PR
17298,42,ri,2019-11-06,0.0,2020-06-20,227,702.9739130434799,4.6858733772658,805,44,state,RI
17299,43,sc,2019-11-06,0.0,2020-06-20,227,677.93819855358,2.4273906398312004,3042,45,state,SC
17300,44,sd,2019-11-06,0.0,2020-06-20,227,695.44869831547,5.0856057102377,653,46,state,SD
17301,45,tn,2019-11-06,0.0,2020-06-20,227,677.2821697883701,1.9917962005803,4111,47,state,TN
17302,46,tx,2019-11-06,0.0,2020-06-20,227,704.0038717867301,0.8875227574777299,15755,48,state,TX
17303,47,ut,2019-11-06,0.0,2020-06-20,227,735.8113879003599,3.0854915253542994,1686,49,state,UT
17304,48,va,2019-11-06,0.0,2020-06-20,227,692.3489996225,1.8532837472655002,5298,51,state,VA
17305,49,vi,2019-11-06,0.0,2020-06-20,227,256.30379746835,27.277680344839997,79,78,state,VI
17306,50,vt,2019-11-06,0.0,2020-06-20,227,675.56840077071,6.720504998889901,519,50,state,VT
17307,51,wa,2019-11-06,0.0,2020-06-20,227,738.1368885156401,1.9086179859798997,4763,53,state,WA
17308,52,wi,2019-11-06,0.0,2020-06-20,227,723.3158953722299,1.7376079226907,4473,55,state,WI
17309,53,wv,2019-11-06,0.0,2020-06-20,227,688.3540880503099,3.3322906441061,1590,54,state,WV
17310,54,wy,2019-11-06,0.0,2020-06-20,227,684.4474327628401,6.6866271608361,409,56,state,WY
17311,0,ak,2019-11-07,0.0,2020-06-20,226,585.28982725528,9.2292682977574,521,02,state,AK
17312,1,al,2019-11-07,0.0,2020-06-20,226,676.33624708625,2.2315851537896,3432,01,state,AL
17313,2,ar,2019-11-07,0.0,2020-06-20,226,680.89449112979,2.6768979233217003,2142,05,state,AR
17314,3,az,2019-11-07,0.0,2020-06-20,226,712.66867179981,2.4383584867576,4156,04,state,AZ
17315,4,ca,2019-11-07,0.0,2020-06-20,226,706.3188067444901,0.8752655347729901,23130,06,state,CA
17316,5,co,2019-11-07,0.0,2020-06-20,226,694.83863636364,2.4261031471051,3520,08,state,CO
17317,6,ct,2019-11-07,0.0,2020-06-20,226,697.80372381691,2.4414910589536003,2578,09,state,CT
17318,7,dc,2019-11-07,0.0,2020-06-20,226,534.32739420935,8.3792288584324,449,11,state,DC
17319,8,de,2019-11-07,0.0,2020-06-20,226,670.54982206406,6.2335664158634,562,10,state,DE
17320,9,fl,2019-11-07,0.0,2020-06-20,226,706.4297280647701,1.2560522978396,11363,12,state,FL
17321,10,ga,2019-11-07,0.0,2020-06-20,226,661.00489219061,1.8541256788976002,5519,13,state,GA
17322,11,gu,2019-11-07,0.0,2020-06-20,226,644.88888888889,76.812112747713,27,66,state,GU
17323,12,hi,2019-11-07,0.0,2020-06-20,226,669.5783132530099,4.9814786830802,830,15,state,HI
17324,13,ia,2019-11-07,0.0,2020-06-20,226,713.3144271031599,2.0024628694313003,2627,19,state,IA
17325,14,id,2019-11-07,0.0,2020-06-20,226,697.3458333333299,4.709990240248,960,16,state,ID
17326,15,il,2019-11-07,0.0,2020-06-20,226,689.3689270208799,1.4231668021548,9674,17,state,IL
17327,16,in,2019-11-07,0.0,2020-06-20,226,692.3278552111501,1.7239579900681998,4807,18,state,IN
17328,17,ks,2019-11-07,0.0,2020-06-20,226,708.0742637644,2.4312763067375998,2343,20,state,KS
17329,18,ky,2019-11-07,0.0,2020-06-20,226,694.2548062252099,2.0618161114232,3277,21,state,KY
17330,19,la,2019-11-07,0.0,2020-06-20,226,649.55607205113,2.5291355032331,3442,22,state,LA
17331,20,ma,2019-11-07,0.0,2020-06-20,226,672.8230908724599,2.1217503846475,4963,25,state,MA
17332,21,md,2019-11-07,0.0,2020-06-20,226,674.7446808510599,2.3257957335748,3901,24,state,MD
17333,22,me,2019-11-07,0.0,2020-06-20,226,682.08980355472,4.3608779275851,1069,23,state,ME
17334,23,mi,2019-11-07,0.0,2020-06-20,226,695.06825181717,1.5787903292121002,8117,26,state,MI
17335,24,mn,2019-11-07,0.0,2020-06-20,226,692.10745614035,1.9924106983977,4104,27,state,MN
17336,25,mo,2019-11-07,0.0,2020-06-20,226,701.35592090647,1.8238482300143,4501,29,state,MO
17337,26,mp,2019-11-07,0.0,2020-06-20,226,674.03846153846,59.478592936883004,26,69,state,MP
17338,27,ms,2019-11-07,0.0,2020-06-20,226,638.62372567192,3.0983117531478,2158,28,state,MS
17339,28,mt,2019-11-07,0.0,2020-06-20,226,660.65710872162,6.1472623404698,837,30,state,MT
17340,29,nc,2019-11-07,0.0,2020-06-20,226,646.17111074759,1.8337980953489,6113,37,state,NC
17341,30,nd,2019-11-07,0.0,2020-06-20,226,680.62872154116,5.4120403954894005,571,38,state,ND
17342,31,ne,2019-11-07,0.0,2020-06-20,226,705.572654813,2.7282036069599997,1631,31,state,NE
17343,32,nh,2019-11-07,0.0,2020-06-20,226,704.76872964169,4.0170995003439,921,33,state,NH
