fips,date,state,country,aggregate_level,current_icu,current_hospitalized
48295,2020-08-30,TX,USA,county,0,0
48295,2020-08-31,TX,USA,county,0,0
48295,2020-09-01,TX,USA,county,0,0
48295,2020-09-02,TX,USA,county,0,0
48295,2020-09-03,TX,USA,county,0,0
48295,2020-09-04,TX,USA,county,0,0
48295,2020-09-05,TX,USA,county,0,0
48295,2020-09-06,TX,USA,county,0,0
48295,2020-09-07,TX,USA,county,0,0
48295,2020-09-08,TX,USA,county,0,0
48295,2020-09-09,TX,USA,county,0,0
48295,2020-09-10,TX,USA,county,0,0
48295,2020-09-11,TX,USA,county,0,0
48295,2020-09-12,TX,USA,county,0,0
48297,2020-04-12,TX,USA,county,0,0
48297,2020-04-13,TX,USA,county,0,0
48297,2020-04-14,TX,USA,county,0,0
48297,2020-04-15,TX,USA,county,0,0
48297,2020-04-16,TX,USA,county,0,0
48297,2020-04-17,TX,USA,county,0,0
48297,2020-04-18,TX,USA,county,0,0
48297,2020-04-19,TX,USA,county,0,0
48297,2020-04-20,TX,USA,county,0,0
48297,2020-04-21,TX,USA,county,0,0
48297,2020-04-22,TX,USA,county,0,0
48297,2020-04-23,TX,USA,county,0,0
48297,2020-04-24,TX,USA,county,0,0
48297,2020-04-25,TX,USA,county,0,0
48297,2020-04-26,TX,USA,county,0,0
48297,2020-04-27,TX,USA,county,0,0
48297,2020-04-28,TX,USA,county,0,0
48297,2020-04-29,TX,USA,county,0,0
48297,2020-04-30,TX,USA,county,0,0
48297,2020-05-01,TX,USA,county,0,0
48297,2020-05-02,TX,USA,county,0,0
48297,2020-05-03,TX,USA,county,0,0
48297,2020-05-04,TX,USA,county,0,0
48297,2020-05-05,TX,USA,county,0,0
48297,2020-05-06,TX,USA,county,0,0
48297,2020-05-07,TX,USA,county,0,0
48297,2020-05-08,TX,USA,county,0,0
48297,2020-05-09,TX,USA,county,0,0
48297,2020-05-10,TX,USA,county,0,0
48297,2020-05-11,TX,USA,county,0,0
48297,2020-05-12,TX,USA,county,0,0
48297,2020-05-13,TX,USA,county,0,0
48297,2020-05-14,TX,USA,county,0,0
48297,2020-05-15,TX,USA,county,0,0
48297,2020-05-16,TX,USA,county,0,0
48297,2020-05-17,TX,USA,county,0,0
48297,2020-05-18,TX,USA,county,0,0
48297,2020-05-19,TX,USA,county,0,0
48297,2020-05-20,TX,USA,county,0,0
48297,2020-05-21,TX,USA,county,0,0
48297,2020-05-22,TX,USA,county,0,0
48297,2020-05-23,TX,USA,county,0,0
48297,2020-05-24,TX,USA,county,0,0
48297,2020-05-25,TX,USA,county,0,0
48297,2020-05-26,TX,USA,county,0,0
48297,2020-05-27,TX,USA,county,0,0
48297,2020-05-28,TX,USA,county,0,0
48297,2020-05-29,TX,USA,county,0,0
48297,2020-05-30,TX,USA,county,0,0
48297,2020-05-31,TX,USA,county,0,0
48297,2020-06-01,TX,USA,county,0,0
48297,2020-06-02,TX,USA,county,0,0
48297,2020-06-03,TX,USA,county,0,0
48297,2020-06-04,TX,USA,county,0,0
48297,2020-06-05,TX,USA,county,0,0
48297,2020-06-06,TX,USA,county,0,0
48297,2020-06-07,TX,USA,county,0,0
48297,2020-06-08,TX,USA,county,0,0
48297,2020-06-09,TX,USA,county,0,0
48297,2020-06-10,TX,USA,county,0,0
48297,2020-06-11,TX,USA,county,0,0
48297,2020-06-12,TX,USA,county,0,0
48297,2020-06-13,TX,USA,county,0,0
48297,2020-06-14,TX,USA,county,0,0
48297,2020-06-15,TX,USA,county,0,0
48297,2020-06-16,TX,USA,county,0,0
48297,2020-06-17,TX,USA,county,0,0
48297,2020-06-18,TX,USA,county,0,0
48297,2020-06-19,TX,USA,county,0,0
48297,2020-06-20,TX,USA,county,0,1
48297,2020-06-21,TX,USA,county,0,1
48297,2020-06-22,TX,USA,county,0,1
48297,2020-06-23,TX,USA,county,0,1
48297,2020-06-24,TX,USA,county,0,1
48297,2020-06-25,TX,USA,county,0,1
48297,2020-06-26,TX,USA,county,1,2
48297,2020-06-27,TX,USA,county,1,2
48297,2020-06-28,TX,USA,county,1,2
48297,2020-06-29,TX,USA,county,1,2
48297,2020-06-30,TX,USA,county,1,3
48297,2020-07-01,TX,USA,county,1,3
48297,2020-07-02,TX,USA,county,1,4
48297,2020-07-03,TX,USA,county,1,4
48297,2020-07-04,TX,USA,county,1,4
48297,2020-07-05,TX,USA,county,1,5
48297,2020-07-06,TX,USA,county,2,5
48297,2020-07-07,TX,USA,county,2,6
48297,2020-07-08,TX,USA,county,2,7
48297,2020-07-09,TX,USA,county,2,7
48297,2020-07-10,TX,USA,county,2,7
48297,2020-07-11,TX,USA,county,2,7
48297,2020-07-12,TX,USA,county,2,7
48297,2020-07-13,TX,USA,county,2,7
48297,2020-07-14,TX,USA,county,2,7
48297,2020-07-15,TX,USA,county,2,7
48297,2020-07-16,TX,USA,county,3,7
48297,2020-07-17,TX,USA,county,3,8
48297,2020-07-18,TX,USA,county,3,7
48297,2020-07-19,TX,USA,county,3,9
48297,2020-07-20,TX,USA,county,3,9
48297,2020-07-21,TX,USA,county,3,8
48297,2020-07-22,TX,USA,county,3,8
48297,2020-07-23,TX,USA,county,3,11
48297,2020-07-24,TX,USA,county,3,9
48297,2020-07-25,TX,USA,county,3,9
48297,2020-07-26,TX,USA,county,3,9
48297,2020-07-27,TX,USA,county,3,9
48297,2020-07-28,TX,USA,county,3,9
48297,2020-07-29,TX,USA,county,3,9
48297,2020-07-30,TX,USA,county,3,9
48297,2020-07-31,TX,USA,county,3,10
48297,2020-08-01,TX,USA,county,3,9
48297,2020-08-02,TX,USA,county,3,8
48297,2020-08-03,TX,USA,county,3,8
48297,2020-08-04,TX,USA,county,3,8
48297,2020-08-05,TX,USA,county,3,8
48297,2020-08-06,TX,USA,county,3,8
48297,2020-08-07,TX,USA,county,3,8
48297,2020-08-08,TX,USA,county,3,7
48297,2020-08-09,TX,USA,county,3,7
48297,2020-08-10,TX,USA,county,2,7
48297,2020-08-11,TX,USA,county,2,7
48297,2020-08-12,TX,USA,county,2,7
48297,2020-08-13,TX,USA,county,2,6
48297,2020-08-14,TX,USA,county,2,6
48297,2020-08-15,TX,USA,county,2,6
48297,2020-08-16,TX,USA,county,2,6
48297,2020-08-17,TX,USA,county,2,6
48297,2020-08-18,TX,USA,county,1,6
48297,2020-08-19,TX,USA,county,2,6
48297,2020-08-20,TX,USA,county,1,5
48297,2020-08-21,TX,USA,county,2,6
48297,2020-08-22,TX,USA,county,2,5
48297,2020-08-23,TX,USA,county,2,5
48297,2020-08-24,TX,USA,county,2,5
48297,2020-08-25,TX,USA,county,2,5
48297,2020-08-26,TX,USA,county,2,5
48297,2020-08-27,TX,USA,county,2,4
48297,2020-08-28,TX,USA,county,1,4
48297,2020-08-29,TX,USA,county,1,3
48297,2020-08-30,TX,USA,county,1,4
48297,2020-08-31,TX,USA,county,1,3
48297,2020-09-01,TX,USA,county,1,3
48297,2020-09-02,TX,USA,county,1,3
48297,2020-09-03,TX,USA,county,1,3
48297,2020-09-04,TX,USA,county,1,3
48297,2020-09-05,TX,USA,county,1,3
48297,2020-09-06,TX,USA,county,1,3
48297,2020-09-07,TX,USA,county,1,3
48297,2020-09-08,TX,USA,county,1,3
48297,2020-09-09,TX,USA,county,1,3
48297,2020-09-10,TX,USA,county,1,3
48297,2020-09-11,TX,USA,county,1,3
48297,2020-09-12,TX,USA,county,1,3
48299,2020-04-12,TX,USA,county,0,0
48299,2020-04-13,TX,USA,county,0,0
48299,2020-04-14,TX,USA,county,0,0
48299,2020-04-15,TX,USA,county,0,0
48299,2020-04-16,TX,USA,county,0,0
48299,2020-04-17,TX,USA,county,0,0
48299,2020-04-18,TX,USA,county,0,0
48299,2020-04-19,TX,USA,county,0,0
48299,2020-04-20,TX,USA,county,0,0
48299,2020-04-21,TX,USA,county,0,0
48299,2020-04-22,TX,USA,county,0,1
48299,2020-04-23,TX,USA,county,0,1
48299,2020-04-24,TX,USA,county,0,1
48299,2020-04-25,TX,USA,county,0,1
48299,2020-04-26,TX,USA,county,0,0
48299,2020-04-27,TX,USA,county,0,0
48299,2020-04-28,TX,USA,county,0,0
48299,2020-04-29,TX,USA,county,0,1
48299,2020-04-30,TX,USA,county,0,1
48299,2020-05-01,TX,USA,county,0,1
48299,2020-05-02,TX,USA,county,0,0
48299,2020-05-03,TX,USA,county,0,1
48299,2020-05-04,TX,USA,county,0,0
48299,2020-05-05,TX,USA,county,0,1
48299,2020-05-06,TX,USA,county,0,1
48299,2020-05-07,TX,USA,county,0,1
48299,2020-05-08,TX,USA,county,0,1
48299,2020-05-09,TX,USA,county,0,1
48299,2020-05-10,TX,USA,county,0,0
48299,2020-05-11,TX,USA,county,0,0
48299,2020-05-12,TX,USA,county,0,1
48299,2020-05-13,TX,USA,county,0,1
48299,2020-05-14,TX,USA,county,0,1
48299,2020-05-15,TX,USA,county,0,1
48299,2020-05-16,TX,USA,county,0,1
48299,2020-05-17,TX,USA,county,0,0
48299,2020-05-18,TX,USA,county,0,0
48299,2020-05-19,TX,USA,county,0,0
48299,2020-05-20,TX,USA,county,0,1
48299,2020-05-21,TX,USA,county,0,1
48299,2020-05-22,TX,USA,county,0,0
48299,2020-05-23,TX,USA,county,0,1
48299,2020-05-24,TX,USA,county,0,0
48299,2020-05-25,TX,USA,county,0,0
48299,2020-05-26,TX,USA,county,0,0
48299,2020-05-27,TX,USA,county,0,0
48299,2020-05-28,TX,USA,county,0,1
48299,2020-05-29,TX,USA,county,0,1
48299,2020-05-30,TX,USA,county,0,1
48299,2020-05-31,TX,USA,county,0,1
48299,2020-06-01,TX,USA,county,0,1
48299,2020-06-02,TX,USA,county,0,1
48299,2020-06-03,TX,USA,county,0,1
48299,2020-06-04,TX,USA,county,0,1
48299,2020-06-05,TX,USA,county,0,1
48299,2020-06-06,TX,USA,county,0,1
48299,2020-06-07,TX,USA,county,0,1
48299,2020-06-08,TX,USA,county,0,1
48299,2020-06-09,TX,USA,county,0,1
48299,2020-06-10,TX,USA,county,0,1
48299,2020-06-11,TX,USA,county,0,1
48299,2020-06-12,TX,USA,county,0,1
48299,2020-06-13,TX,USA,county,0,1
48299,2020-06-14,TX,USA,county,0,1
48299,2020-06-15,TX,USA,county,0,1
48299,2020-06-16,TX,USA,county,0,1
48299,2020-06-17,TX,USA,county,1,1
48299,2020-06-18,TX,USA,county,1,2
48299,2020-06-19,TX,USA,county,1,2
48299,2020-06-20,TX,USA,county,1,2
48299,2020-06-21,TX,USA,county,1,2
48299,2020-06-22,TX,USA,county,1,2
48299,2020-06-23,TX,USA,county,1,2
48299,2020-06-24,TX,USA,county,1,3
48299,2020-06-25,TX,USA,county,1,3
48299,2020-06-26,TX,USA,county,1,3
48299,2020-06-27,TX,USA,county,1,3
48299,2020-06-28,TX,USA,county,1,3
48299,2020-06-29,TX,USA,county,1,3
48299,2020-06-30,TX,USA,county,1,4
48299,2020-07-01,TX,USA,county,1,4
48299,2020-07-02,TX,USA,county,1,4
48299,2020-07-03,TX,USA,county,2,4
48299,2020-07-04,TX,USA,county,2,4
48299,2020-07-05,TX,USA,county,2,4
48299,2020-07-06,TX,USA,county,1,4
48299,2020-07-07,TX,USA,county,1,5
48299,2020-07-08,TX,USA,county,1,5
48299,2020-07-09,TX,USA,county,2,5
48299,2020-07-10,TX,USA,county,1,4
48299,2020-07-11,TX,USA,county,1,5
48299,2020-07-12,TX,USA,county,1,4
48299,2020-07-13,TX,USA,county,2,5
48299,2020-07-14,TX,USA,county,2,5
48299,2020-07-15,TX,USA,county,2,5
48299,2020-07-16,TX,USA,county,2,5
48299,2020-07-17,TX,USA,county,1,5
48299,2020-07-18,TX,USA,county,2,5
48299,2020-07-19,TX,USA,county,2,5
48299,2020-07-20,TX,USA,county,2,5
48299,2020-07-21,TX,USA,county,2,5
48299,2020-07-22,TX,USA,county,2,5
48299,2020-07-23,TX,USA,county,0,1
48299,2020-07-24,TX,USA,county,1,3
48299,2020-07-25,TX,USA,county,1,4
48299,2020-07-26,TX,USA,county,2,5
48299,2020-07-27,TX,USA,county,2,5
48299,2020-07-28,TX,USA,county,1,4
48299,2020-07-29,TX,USA,county,1,4
48299,2020-07-30,TX,USA,county,1,4
48299,2020-07-31,TX,USA,county,1,3
48299,2020-08-01,TX,USA,county,1,3
48299,2020-08-02,TX,USA,county,1,3
48299,2020-08-03,TX,USA,county,1,3
48299,2020-08-04,TX,USA,county,1,3
48299,2020-08-05,TX,USA,county,1,3
48299,2020-08-06,TX,USA,county,1,3
48299,2020-08-07,TX,USA,county,1,3
48299,2020-08-08,TX,USA,county,1,3
48299,2020-08-09,TX,USA,county,1,3
48299,2020-08-10,TX,USA,county,1,3
48299,2020-08-11,TX,USA,county,1,3
48299,2020-08-12,TX,USA,county,1,3
48299,2020-08-13,TX,USA,county,1,3
48299,2020-08-14,TX,USA,county,1,3
48299,2020-08-15,TX,USA,county,1,3
48299,2020-08-16,TX,USA,county,1,3
48299,2020-08-17,TX,USA,county,1,3
48299,2020-08-18,TX,USA,county,1,3
48299,2020-08-19,TX,USA,county,1,3
48299,2020-08-20,TX,USA,county,1,2
48299,2020-08-21,TX,USA,county,1,2
48299,2020-08-22,TX,USA,county,1,2
48299,2020-08-23,TX,USA,county,1,2
48299,2020-08-24,TX,USA,county,1,2
48299,2020-08-25,TX,USA,county,1,2
48299,2020-08-26,TX,USA,county,1,2
48299,2020-08-27,TX,USA,county,1,2
48299,2020-08-28,TX,USA,county,1,2
48299,2020-08-29,TX,USA,county,1,1
48299,2020-08-30,TX,USA,county,1,2
48299,2020-08-31,TX,USA,county,1,2
48299,2020-09-01,TX,USA,county,1,1
48299,2020-09-02,TX,USA,county,1,1
48299,2020-09-03,TX,USA,county,1,1
48299,2020-09-04,TX,USA,county,1,1
48299,2020-09-05,TX,USA,county,1,1
48299,2020-09-06,TX,USA,county,0,1
48299,2020-09-07,TX,USA,county,0,1
48299,2020-09-08,TX,USA,county,1,2
48299,2020-09-09,TX,USA,county,0,1
48299,2020-09-10,TX,USA,county,0,1
48299,2020-09-11,TX,USA,county,0,1
48299,2020-09-12,TX,USA,county,0,1
48301,2020-04-12,TX,USA,county,0,0
48301,2020-04-13,TX,USA,county,0,0
48301,2020-04-14,TX,USA,county,0,0
48301,2020-04-15,TX,USA,county,0,0
48301,2020-04-16,TX,USA,county,0,0
48301,2020-04-17,TX,USA,county,0,0
48301,2020-04-18,TX,USA,county,0,0
48301,2020-04-19,TX,USA,county,0,0
48301,2020-04-20,TX,USA,county,0,0
48301,2020-04-21,TX,USA,county,0,0
48301,2020-04-22,TX,USA,county,0,0
48301,2020-04-23,TX,USA,county,0,0
48301,2020-04-24,TX,USA,county,0,0
48301,2020-04-25,TX,USA,county,0,0
48301,2020-04-26,TX,USA,county,0,0
48301,2020-04-27,TX,USA,county,0,0
48301,2020-04-28,TX,USA,county,0,0
48301,2020-04-29,TX,USA,county,0,0
48301,2020-04-30,TX,USA,county,0,0
48301,2020-05-01,TX,USA,county,0,0
48301,2020-05-02,TX,USA,county,0,0
48301,2020-05-03,TX,USA,county,0,0
48301,2020-05-04,TX,USA,county,0,0
48301,2020-05-05,TX,USA,county,0,0
48301,2020-05-06,TX,USA,county,0,0
48301,2020-05-07,TX,USA,county,0,0
48301,2020-05-08,TX,USA,county,0,0
48301,2020-05-09,TX,USA,county,0,0
48301,2020-05-10,TX,USA,county,0,0
48301,2020-05-11,TX,USA,county,0,0
48301,2020-05-12,TX,USA,county,0,0
48301,2020-05-13,TX,USA,county,0,0
48301,2020-05-14,TX,USA,county,0,0
48301,2020-05-15,TX,USA,county,0,0
48301,2020-05-16,TX,USA,county,0,0
48301,2020-05-17,TX,USA,county,0,0
48301,2020-05-18,TX,USA,county,0,0
48301,2020-05-19,TX,USA,county,0,0
48301,2020-05-20,TX,USA,county,0,0
48301,2020-05-21,TX,USA,county,0,0
48301,2020-05-22,TX,USA,county,0,0
48301,2020-05-23,TX,USA,county,0,0
48301,2020-05-24,TX,USA,county,0,0
48301,2020-05-25,TX,USA,county,0,0
48301,2020-05-26,TX,USA,county,0,0
48301,2020-05-27,TX,USA,county,0,0
48301,2020-05-28,TX,USA,county,0,0
48301,2020-05-29,TX,USA,county,0,0
48301,2020-05-30,TX,USA,county,0,0
48301,2020-05-31,TX,USA,county,0,0
48301,2020-06-01,TX,USA,county,0,0
48301,2020-06-02,TX,USA,county,0,0
48301,2020-06-03,TX,USA,county,0,0
48301,2020-06-04,TX,USA,county,0,0
48301,2020-06-05,TX,USA,county,0,0
48301,2020-06-06,TX,USA,county,0,0
48301,2020-06-07,TX,USA,county,0,0
48301,2020-06-08,TX,USA,county,0,0
48301,2020-06-09,TX,USA,county,0,0
48301,2020-06-10,TX,USA,county,0,0
48301,2020-06-11,TX,USA,county,0,0
48301,2020-06-12,TX,USA,county,0,0
48301,2020-06-13,TX,USA,county,0,0
48301,2020-06-14,TX,USA,county,0,0
48301,2020-06-15,TX,USA,county,0,0
48301,2020-06-16,TX,USA,county,0,0
48301,2020-06-17,TX,USA,county,0,0
48301,2020-06-18,TX,USA,county,0,0
48301,2020-06-19,TX,USA,county,0,0
48301,2020-06-20,TX,USA,county,0,0
48301,2020-06-21,TX,USA,county,0,0
48301,2020-06-22,TX,USA,county,0,0
48301,2020-06-23,TX,USA,county,0,0
48301,2020-06-24,TX,USA,county,0,0
48301,2020-06-25,TX,USA,county,0,0
48301,2020-06-26,TX,USA,county,0,0
48301,2020-06-27,TX,USA,county,0,0
48301,2020-06-28,TX,USA,county,0,0
48301,2020-06-29,TX,USA,county,0,0
48301,2020-06-30,TX,USA,county,0,0
48301,2020-07-01,TX,USA,county,0,0
48301,2020-07-02,TX,USA,county,0,0
48301,2020-07-03,TX,USA,county,0,0
48301,2020-07-04,TX,USA,county,0,0
48301,2020-07-05,TX,USA,county,0,0
48301,2020-07-06,TX,USA,county,0,0
48301,2020-07-07,TX,USA,county,0,0
48301,2020-07-08,TX,USA,county,0,0
48301,2020-07-09,TX,USA,county,0,0
48301,2020-07-10,TX,USA,county,0,0
48301,2020-07-11,TX,USA,county,0,0
48301,2020-07-12,TX,USA,county,0,0
48301,2020-07-13,TX,USA,county,0,0
48301,2020-07-14,TX,USA,county,0,0
48301,2020-07-15,TX,USA,county,0,0
48301,2020-07-16,TX,USA,county,0,0
48301,2020-07-17,TX,USA,county,0,0
48301,2020-07-18,TX,USA,county,0,0
48301,2020-07-19,TX,USA,county,0,0
48301,2020-07-20,TX,USA,county,0,0
48301,2020-07-21,TX,USA,county,0,0
48301,2020-07-22,TX,USA,county,0,0
48301,2020-07-23,TX,USA,county,0,0
48301,2020-07-24,TX,USA,county,0,0
48301,2020-07-25,TX,USA,county,0,0
48301,2020-07-26,TX,USA,county,0,0
48301,2020-07-27,TX,USA,county,0,0
48301,2020-07-28,TX,USA,county,0,0
48301,2020-07-29,TX,USA,county,0,0
48301,2020-07-30,TX,USA,county,0,0
48301,2020-07-31,TX,USA,county,0,0
48301,2020-08-01,TX,USA,county,0,0
48301,2020-08-02,TX,USA,county,0,0
48301,2020-08-03,TX,USA,county,0,0
48301,2020-08-04,TX,USA,county,0,0
48301,2020-08-05,TX,USA,county,0,0
48301,2020-08-06,TX,USA,county,0,0
48301,2020-08-07,TX,USA,county,0,0
48301,2020-08-08,TX,USA,county,0,0
48301,2020-08-09,TX,USA,county,0,0
48301,2020-08-10,TX,USA,county,0,0
48301,2020-08-11,TX,USA,county,0,0
48301,2020-08-12,TX,USA,county,0,0
48301,2020-08-13,TX,USA,county,0,0
48301,2020-08-14,TX,USA,county,0,0
48301,2020-08-15,TX,USA,county,0,0
48301,2020-08-16,TX,USA,county,0,0
48301,2020-08-17,TX,USA,county,0,0
48301,2020-08-18,TX,USA,county,0,0
48301,2020-08-19,TX,USA,county,0,0
48301,2020-08-20,TX,USA,county,0,0
48301,2020-08-21,TX,USA,county,0,0
48301,2020-08-22,TX,USA,county,0,0
48301,2020-08-23,TX,USA,county,0,0
48301,2020-08-24,TX,USA,county,0,0
48301,2020-08-25,TX,USA,county,0,0
48301,2020-08-26,TX,USA,county,0,0
48301,2020-08-27,TX,USA,county,0,0
48301,2020-08-28,TX,USA,county,0,0
48301,2020-08-29,TX,USA,county,0,0
48301,2020-08-30,TX,USA,county,0,0
48301,2020-08-31,TX,USA,county,0,0
48301,2020-09-01,TX,USA,county,0,0
48301,2020-09-02,TX,USA,county,0,0
48301,2020-09-03,TX,USA,county,0,0
48301,2020-09-04,TX,USA,county,0,0
48301,2020-09-05,TX,USA,county,0,0
48301,2020-09-06,TX,USA,county,0,0
48301,2020-09-07,TX,USA,county,0,0
48301,2020-09-08,TX,USA,county,0,0
48301,2020-09-09,TX,USA,county,0,0
48301,2020-09-10,TX,USA,county,0,0
48301,2020-09-11,TX,USA,county,0,0
48301,2020-09-12,TX,USA,county,0,0
48303,2020-04-12,TX,USA,county,7,21
48303,2020-04-13,TX,USA,county,7,22
48303,2020-04-14,TX,USA,county,9,19
48303,2020-04-15,TX,USA,county,9,21
48303,2020-04-16,TX,USA,county,9,20
48303,2020-04-17,TX,USA,county,11,24
48303,2020-04-18,TX,USA,county,10,22
48303,2020-04-19,TX,USA,county,11,20
48303,2020-04-20,TX,USA,county,11,20
48303,2020-04-21,TX,USA,county,12,29
48303,2020-04-22,TX,USA,county,9,17
48303,2020-04-23,TX,USA,county,9,16
48303,2020-04-24,TX,USA,county,9,17
48303,2020-04-25,TX,USA,county,11,20
48303,2020-04-26,TX,USA,county,11,16
48303,2020-04-27,TX,USA,county,11,18
48303,2020-04-28,TX,USA,county,10,18
48303,2020-04-29,TX,USA,county,12,19
48303,2020-04-30,TX,USA,county,19,24
48303,2020-05-01,TX,USA,county,17,22
48303,2020-05-02,TX,USA,county,16,23
48303,2020-05-03,TX,USA,county,15,18
48303,2020-05-04,TX,USA,county,15,19
48303,2020-05-05,TX,USA,county,16,21
48303,2020-05-06,TX,USA,county,15,23
48303,2020-05-07,TX,USA,county,12,20
48303,2020-05-08,TX,USA,county,11,17
48303,2020-05-09,TX,USA,county,9,17
48303,2020-05-10,TX,USA,county,9,16
48303,2020-05-11,TX,USA,county,8,14
48303,2020-05-12,TX,USA,county,9,16
48303,2020-05-13,TX,USA,county,8,12
48303,2020-05-14,TX,USA,county,9,14
48303,2020-05-15,TX,USA,county,9,13
48303,2020-05-16,TX,USA,county,10,12
48303,2020-05-17,TX,USA,county,9,12
48303,2020-05-18,TX,USA,county,8,12
48303,2020-05-19,TX,USA,county,7,13
48303,2020-05-20,TX,USA,county,9,16
48303,2020-05-21,TX,USA,county,8,12
48303,2020-05-22,TX,USA,county,7,9
48303,2020-05-23,TX,USA,county,6,9
48303,2020-05-24,TX,USA,county,4,8
48303,2020-05-25,TX,USA,county,5,10
48303,2020-05-26,TX,USA,county,5,10
48303,2020-05-27,TX,USA,county,4,9
48303,2020-05-28,TX,USA,county,4,9
48303,2020-05-29,TX,USA,county,5,12
48303,2020-05-30,TX,USA,county,3,9
48303,2020-05-31,TX,USA,county,4,7
48303,2020-06-01,TX,USA,county,6,9
48303,2020-06-02,TX,USA,county,5,10
48303,2020-06-03,TX,USA,county,5,12
48303,2020-06-04,TX,USA,county,6,10
48303,2020-06-05,TX,USA,county,4,8
48303,2020-06-06,TX,USA,county,6,7
48303,2020-06-07,TX,USA,county,4,7
48303,2020-06-08,TX,USA,county,4,6
48303,2020-06-09,TX,USA,county,4,6
48303,2020-06-10,TX,USA,county,5,9
48303,2020-06-11,TX,USA,county,5,9
48303,2020-06-12,TX,USA,county,6,11
48303,2020-06-13,TX,USA,county,6,11
48303,2020-06-14,TX,USA,county,5,10
48303,2020-06-15,TX,USA,county,5,9
48303,2020-06-16,TX,USA,county,6,9
48303,2020-06-17,TX,USA,county,4,10
48303,2020-06-18,TX,USA,county,4,12
48303,2020-06-19,TX,USA,county,5,13
48303,2020-06-20,TX,USA,county,6,14
48303,2020-06-21,TX,USA,county,5,14
48303,2020-06-22,TX,USA,county,5,14
48303,2020-06-23,TX,USA,county,5,16
48303,2020-06-24,TX,USA,county,7,21
48303,2020-06-25,TX,USA,county,11,23
48303,2020-06-26,TX,USA,county,12,27
48303,2020-06-27,TX,USA,county,14,26
48303,2020-06-28,TX,USA,county,13,32
48303,2020-06-29,TX,USA,county,13,30
48303,2020-06-30,TX,USA,county,16,36
48303,2020-07-01,TX,USA,county,17,45
48303,2020-07-02,TX,USA,county,19,46
48303,2020-07-03,TX,USA,county,24,61
48303,2020-07-04,TX,USA,county,23,55
48303,2020-07-05,TX,USA,county,25,58
48303,2020-07-06,TX,USA,county,25,53
48303,2020-07-07,TX,USA,county,27,60
48303,2020-07-08,TX,USA,county,29,68
48303,2020-07-09,TX,USA,county,30,73
48303,2020-07-10,TX,USA,county,35,72
48303,2020-07-11,TX,USA,county,29,80
48303,2020-07-12,TX,USA,county,27,78
48303,2020-07-13,TX,USA,county,29,81
48303,2020-07-14,TX,USA,county,30,81
48303,2020-07-15,TX,USA,county,29,76
48303,2020-07-16,TX,USA,county,27,77
48303,2020-07-17,TX,USA,county,27,78
48303,2020-07-18,TX,USA,county,29,80
48303,2020-07-19,TX,USA,county,30,71
48303,2020-07-20,TX,USA,county,31,80
48303,2020-07-21,TX,USA,county,30,80
48303,2020-07-22,TX,USA,county,30,83
48303,2020-07-23,TX,USA,county,32,88
48303,2020-07-24,TX,USA,county,67,126
48303,2020-07-25,TX,USA,county,67,118
48303,2020-07-26,TX,USA,county,70,123
48303,2020-07-27,TX,USA,county,71,115
48303,2020-07-28,TX,USA,county,33,79
48303,2020-07-29,TX,USA,county,31,65
48303,2020-07-30,TX,USA,county,34,81
48303,2020-07-31,TX,USA,county,35,83
48303,2020-08-01,TX,USA,county,35,79
48303,2020-08-02,TX,USA,county,35,86
48303,2020-08-03,TX,USA,county,34,101
48303,2020-08-04,TX,USA,county,34,81
48303,2020-08-05,TX,USA,county,36,73
48303,2020-08-06,TX,USA,county,35,70
48303,2020-08-07,TX,USA,county,35,76
48303,2020-08-08,TX,USA,county,37,73
48303,2020-08-09,TX,USA,county,33,69
48303,2020-08-10,TX,USA,county,33,68
48303,2020-08-11,TX,USA,county,33,68
48303,2020-08-12,TX,USA,county,33,69
48303,2020-08-13,TX,USA,county,32,67
48303,2020-08-14,TX,USA,county,30,60
48303,2020-08-15,TX,USA,county,22,53
48303,2020-08-16,TX,USA,county,18,52
48303,2020-08-17,TX,USA,county,21,55
48303,2020-08-18,TX,USA,county,22,57
48303,2020-08-19,TX,USA,county,21,61
48303,2020-08-20,TX,USA,county,22,62
48303,2020-08-21,TX,USA,county,22,57
48303,2020-08-22,TX,USA,county,24,53
48303,2020-08-23,TX,USA,county,23,50
48303,2020-08-24,TX,USA,county,23,50
48303,2020-08-25,TX,USA,county,25,52
48303,2020-08-26,TX,USA,county,25,50
48303,2020-08-27,TX,USA,county,23,51
48303,2020-08-28,TX,USA,county,22,49
48303,2020-08-29,TX,USA,county,19,53
48303,2020-08-30,TX,USA,county,19,51
48303,2020-08-31,TX,USA,county,17,54
48303,2020-09-01,TX,USA,county,16,53
48303,2020-09-02,TX,USA,county,17,55
48303,2020-09-03,TX,USA,county,16,51
48303,2020-09-04,TX,USA,county,14,47
48303,2020-09-05,TX,USA,county,16,47
48303,2020-09-06,TX,USA,county,16,40
48303,2020-09-07,TX,USA,county,16,41
48303,2020-09-08,TX,USA,county,18,44
48303,2020-09-09,TX,USA,county,19,42
48303,2020-09-10,TX,USA,county,22,53
48303,2020-09-11,TX,USA,county,24,50
48303,2020-09-12,TX,USA,county,23,52
48305,2020-04-12,TX,USA,county,0,0
48305,2020-04-13,TX,USA,county,0,0
48305,2020-04-14,TX,USA,county,0,0
48305,2020-04-15,TX,USA,county,0,0
48305,2020-04-16,TX,USA,county,0,0
