TSA ID,TSA AREA,date,current_hospitalized,current_icu
Total,Statewide Total,2020-04-29,1702.0,718.0
Total,Statewide Total,2020-04-30,1686.0,704.0
Total,Statewide Total,2020-05-01,1778.0,736.0
Total,Statewide Total,2020-05-02,1725.0,711.0
Total,Statewide Total,2020-05-03,1540.0,624.0
Total,Statewide Total,2020-05-04,1533.0,619.0
Total,Statewide Total,2020-05-05,1888.0,689.0
Total,Statewide Total,2020-05-06,1812.0,726.0
Total,Statewide Total,2020-05-07,1750.0,716.0
Total,Statewide Total,2020-05-08,1734.0,697.0
Total,Statewide Total,2020-05-09,1735.0,674.0
Total,Statewide Total,2020-05-10,1626.0,661.0
Total,Statewide Total,2020-05-11,1525.0,610.0
Total,Statewide Total,2020-05-12,1725.0,699.0
Total,Statewide Total,2020-05-13,1676.0,674.0
Total,Statewide Total,2020-05-14,1648.0,673.0
Total,Statewide Total,2020-05-15,1716.0,683.0
Total,Statewide Total,2020-05-16,1791.0,687.0
Total,Statewide Total,2020-05-17,1512.0,604.0
Total,Statewide Total,2020-05-18,1551.0,618.0
Total,Statewide Total,2020-05-19,1732.0,675.0
Total,Statewide Total,2020-05-20,1791.0,694.0
Total,Statewide Total,2020-05-21,1680.0,690.0
Total,Statewide Total,2020-05-22,1578.0,665.0
Total,Statewide Total,2020-05-23,1688.0,666.0
Total,Statewide Total,2020-05-24,1572.0,643.0
Total,Statewide Total,2020-05-25,1511.0,657.0
Total,Statewide Total,2020-05-26,1534.0,647.0
Total,Statewide Total,2020-05-27,1645.0,671.0
Total,Statewide Total,2020-05-28,1692.0,694.0
Total,Statewide Total,2020-05-29,1622.0,747.0
Total,Statewide Total,2020-05-30,1752.0,753.0
Total,Statewide Total,2020-05-31,1684.0,731.0
Total,Statewide Total,2020-06-01,1756.0,748.0
Total,Statewide Total,2020-06-02,1773.0,762.0
Total,Statewide Total,2020-06-03,1805.0,748.0
Total,Statewide Total,2020-06-04,1796.0,730.0
Total,Statewide Total,2020-06-05,1855.0,742.0
Total,Statewide Total,2020-06-06,1822.0,737.0
Total,Statewide Total,2020-06-07,1878.0,763.0
Total,Statewide Total,2020-06-08,1935.0,743.0
Total,Statewide Total,2020-06-09,2056.0,784.0
Total,Statewide Total,2020-06-10,2153.0,857.0
Total,Statewide Total,2020-06-11,2059.0,809.0
Total,Statewide Total,2020-06-12,2166.0,810.0
Total,Statewide Total,2020-06-13,2242.0,828.0
Total,Statewide Total,2020-06-14,2287.0,817.0
Total,Statewide Total,2020-06-15,2326.0,861.0
Total,Statewide Total,2020-06-16,2518.0,895.0
Total,Statewide Total,2020-06-17,2793.0,964.0
Total,Statewide Total,2020-06-18,2947.0,1010.0
Total,Statewide Total,2020-06-19,3148.0,1088.0
Total,Statewide Total,2020-06-20,3247.0,1113.0
Total,Statewide Total,2020-06-21,3409.0,1143.0
Total,Statewide Total,2020-06-22,3711.0,1220.0
Total,Statewide Total,2020-06-23,4092.0,1325.0
Total,Statewide Total,2020-06-24,4389.0,1399.0
Total,Statewide Total,2020-06-25,4739.0,1460.0
Total,Statewide Total,2020-06-26,5102.0,1586.0
Total,Statewide Total,2020-06-27,5523.0,1727.0
Total,Statewide Total,2020-06-28,5497.0,1684.0
Total,Statewide Total,2020-06-29,5913.0,1828.0
Total,Statewide Total,2020-06-30,6533.0,1894.0
Total,Statewide Total,2020-07-01,6904.0,1993.0
Total,Statewide Total,2020-07-02,7382.0,2155.0
Total,Statewide Total,2020-07-03,7652.0,2231.0
Total,Statewide Total,2020-07-04,7890.0,2338.0
Total,Statewide Total,2020-07-05,8181.0,2449.0
Total,Statewide Total,2020-07-06,8698.0,2517.0
Total,Statewide Total,2020-07-07,9286.0,2658.0
Total,Statewide Total,2020-07-08,9610.0,2730.0
Total,Statewide Total,2020-07-09,9689.0,2878.0
Total,Statewide Total,2020-07-10,10002.0,2923.0
Total,Statewide Total,2020-07-11,10083.0,2913.0
Total,Statewide Total,2020-07-12,10410.0,2995.0
Total,Statewide Total,2020-07-13,10405.0,3053.0
Total,Statewide Total,2020-07-14,10569.0,3144.0
Total,Statewide Total,2020-07-15,10471.0,3104.0
Total,Statewide Total,2020-07-16,10457.0,3169.0
Total,Statewide Total,2020-07-17,10632.0,3216.0
Total,Statewide Total,2020-07-18,10658.0,3263.0
Total,Statewide Total,2020-07-19,10592.0,3412.0
Total,Statewide Total,2020-07-20,10569.0,3197.0
Total,Statewide Total,2020-07-21,10848.0,3281.0
Total,Statewide Total,2020-07-22,10893.0,3329.0
Total,Statewide Total,2020-07-23,8858.0,3160.0
Total,Statewide Total,2020-07-24,10036.0,3228.0
Total,Statewide Total,2020-07-25,9827.0,3180.0
Total,Statewide Total,2020-07-26,10075.0,3209.0
Total,Statewide Total,2020-07-27,9794.0,3352.0
Total,Statewide Total,2020-07-28,9593.0,3136.0
Total,Statewide Total,2020-07-29,9595.0,3087.0
Total,Statewide Total,2020-07-30,9296.0,3036.0
Total,Statewide Total,2020-07-31,9336.0,3117.0
Total,Statewide Total,2020-08-01,8969.0,3115.0
Total,Statewide Total,2020-08-02,8610.0,3014.0
Total,Statewide Total,2020-08-03,8819.0,3045.0
Total,Statewide Total,2020-08-04,8674.0,3006.0
Total,Statewide Total,2020-08-05,8455.0,2917.0
Total,Statewide Total,2020-08-06,8302.0,2863.0
Total,Statewide Total,2020-08-07,8065.0,2742.0
Total,Statewide Total,2020-08-08,7872.0,2730.0
Total,Statewide Total,2020-08-09,7437.0,2608.0
Total,Statewide Total,2020-08-10,7304.0,2552.0
Total,Statewide Total,2020-08-11,7216.0,2495.0
Total,Statewide Total,2020-08-12,7028.0,2479.0
Total,Statewide Total,2020-08-13,6879.0,2435.0
Total,Statewide Total,2020-08-14,6632.0,2380.0
Total,Statewide Total,2020-08-15,6481.0,2306.0
Total,Statewide Total,2020-08-16,6267.0,2269.0
Total,Statewide Total,2020-08-17,6200.0,2240.0
Total,Statewide Total,2020-08-18,6210.0,2179.0
Total,Statewide Total,2020-08-19,5974.0,2107.0
Total,Statewide Total,2020-08-20,5635.0,1979.0
Total,Statewide Total,2020-08-21,5566.0,1963.0
Total,Statewide Total,2020-08-22,5274.0,1878.0
Total,Statewide Total,2020-08-23,5186.0,1809.0
Total,Statewide Total,2020-08-24,5019.0,1799.0
Total,Statewide Total,2020-08-25,4907.0,1723.0
