,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
24,mi,2019-01-04,1,2020-06-23,536,0.053046341772112,0.00038316034798287,8130
25,mn,2019-01-04,1,2020-06-23,536,0.084133956386337,0.00075812975279602,4104
26,mo,2019-01-04,1,2020-06-23,536,0.072064582033491,0.00066937513405479,4502
27,mp,2019-01-04,-1,2020-06-23,536,0.071756601548228,0.0048226596919281,46
28,ms,2019-01-04,1,2020-06-23,536,0.05052406944682,0.00067358325712979,2157
29,mt,2019-01-04,1,2020-06-23,536,0.06108876212858,0.0014327153143224,837
30,nc,2019-01-04,1,2020-06-23,536,0.05943716034482,0.0004405690616216,6115
31,nd,2019-01-04,1,2020-06-23,536,0.090539173454453,0.0021786727503504,571
32,ne,2019-01-04,1,2020-06-23,536,0.061222774014444,0.00098068950802316,1630
33,nh,2019-01-04,1,2020-06-23,536,0.079080998904448,0.0015449679549052,921
34,nj,2019-01-04,1,2020-06-23,536,0.085060470385914,0.00062744215320229,6287
35,nm,2019-01-04,1,2020-06-23,536,0.039291905210101,0.00074702575804655,1445
36,nv,2019-01-04,1,2020-06-23,536,0.032900358047115,0.00053463249211409,1822
37,ny,2019-01-04,1,2020-06-23,536,0.071626768123491,0.00037618613098598,15186
38,oh,2019-01-04,1,2020-06-23,536,0.061740122360995,0.00041845921784327,9224
39,ok,2019-01-04,1,2020-06-23,536,0.053539029819166,0.00054799668389373,2960
40,or,2019-01-04,1,2020-06-23,536,0.044589088880407,0.00061346471618376,2626
41,pa,2019-01-04,1,2020-06-23,536,0.075694231447951,0.0004824633086085,9718
42,pr,2019-01-04,0,2020-06-23,536,0.036377874170325,0.00049882935142801,2528
43,ri,2019-01-04,1,2020-06-23,536,0.07220733080326,0.0016207572665117,805
44,sc,2019-01-04,1,2020-06-23,536,0.048510165928509,0.00053782636990386,3044
45,sd,2019-01-04,1,2020-06-23,536,0.07631156015373,0.0020023997352885,654
46,tn,2019-01-04,1,2020-06-23,536,0.054800560597763,0.00051369343172812,4111
47,tx,2019-01-04,1,2020-06-23,536,0.046470374109881,0.00021402406163497,15761
48,ut,2019-01-04,1,2020-06-23,536,0.054192024880793,0.00081169561418211,1687
49,va,2019-01-04,1,2020-06-23,536,0.058119803969396,0.00050232584380851,5299
50,vi,2019-01-04,0,2020-06-23,536,0.038796188952422,0.0028213110291905,86
51,vt,2019-01-04,1,2020-06-23,536,0.061853929283601,0.0018693127014391,521
52,wa,2019-01-04,1,2020-06-23,536,0.041777996311035,0.00044258718610278,4765
53,wi,2019-01-04,1,2020-06-23,536,0.079028735597517,0.00075885540858354,4473
54,wv,2019-01-04,1,2020-06-23,536,0.060379313121932,0.0010314944150148,1591
55,wy,2019-01-04,1,2020-06-23,536,0.044400022893176,0.0015554201547415,410
0,ak,2019-01-05,0,2020-06-23,535,0.025823704782142,0.0010340661262347,526
1,al,2019-01-05,0,2020-06-23,535,0.02793405882041,0.00031160583447621,3434
2,ar,2019-01-05,0,2020-06-23,535,0.0216339118983,0.00031913054810689,2145
3,as,2019-01-05,0,2020-06-23,535,0.086800489470523,0.007655907339136,33
4,az,2019-01-05,0,2020-06-23,535,0.018179306350979,0.00019704104508819,4162
5,ca,2019-01-05,0,2020-06-23,535,0.022057070392998,0.00010700073625464,23115
6,co,2019-01-05,0,2020-06-23,535,0.025716959496062,0.00031705185125894,3521
7,ct,2019-01-05,0,2020-06-23,535,0.026833329396821,0.00039749257189816,2579
8,dc,2019-01-05,0,2020-06-23,535,0.021333199161949,0.00065543097234299,449
9,de,2019-01-05,0,2020-06-23,535,0.025656459346924,0.00085757392623425,562
10,fl,2019-01-05,0,2020-06-23,535,0.023657493484722,0.00018153259031085,11371
11,ga,2019-01-05,0,2020-06-23,535,0.023403643692259,0.00026046222424843,5521
12,gu,2019-01-05,-1,2020-06-23,535,0.074134151913951,0.0035342383306833,171
13,hi,2019-01-05,0,2020-06-23,535,0.022391689103263,0.00073014464217122,834
14,ia,2019-01-05,0,2020-06-23,535,0.036648050750468,0.00054603605268318,2626
15,id,2019-01-05,0,2020-06-23,535,0.026860282786079,0.00072665433916132,958
16,il,2019-01-05,0,2020-06-23,535,0.03163729268927,0.00024408210532947,9678
17,in,2019-01-05,0,2020-06-23,535,0.027742274232564,0.00031994242217667,4808
18,ks,2019-01-05,0,2020-06-23,535,0.032199130342928,0.00051260407524725,2345
19,ky,2019-01-05,0,2020-06-23,535,0.027345666484309,0.00038685773024768,3276
20,la,2019-01-05,0,2020-06-23,535,0.031124447879528,0.00041285654771815,3451
21,ma,2019-01-05,0,2020-06-23,535,0.028766257771803,0.00030628536713958,4960
22,md,2019-01-05,0,2020-06-23,535,0.024399431926383,0.00032276195139091,3902
23,me,2019-01-05,0,2020-06-23,535,0.032549729157717,0.00079694044769929,1069
24,mi,2019-01-05,0,2020-06-23,535,0.025529394344511,0.000201608695695,8128
25,mn,2019-01-05,0,2020-06-23,535,0.03296867129531,0.0003421188689811,4104
26,mo,2019-01-05,0,2020-06-23,535,0.03056231347874,0.0003006313963478,4501
27,mp,2019-01-05,-1,2020-06-23,535,0.067291569414391,0.0044994267367914,47
28,ms,2019-01-05,0,2020-06-23,535,0.027256159936235,0.00039150098421095,2157
29,mt,2019-01-05,0,2020-06-23,535,0.032287625040206,0.00073837973905813,837
30,nc,2019-01-05,0,2020-06-23,535,0.022473163830703,0.00020631658850762,6115
31,nd,2019-01-05,0,2020-06-23,535,0.036799027101724,0.00099493541444721,571
32,ne,2019-01-05,0,2020-06-23,535,0.029619827631512,0.0005111619468511,1629
33,nh,2019-01-05,0,2020-06-23,535,0.025669602629897,0.00054901463315237,921
34,nj,2019-01-05,0,2020-06-23,535,0.023088530771552,0.00021002143559915,6282
35,nm,2019-01-05,0,2020-06-23,535,0.026019859423289,0.00053539281782305,1446
36,nv,2019-01-05,0,2020-06-23,535,0.0202708109206,0.00034206672626669,1821
37,ny,2019-01-05,0,2020-06-23,535,0.026937740942624,0.00016502859122603,15183
38,oh,2019-01-05,0,2020-06-23,535,0.025012788243627,0.00017986370167582,9222
