,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
46,tn,2019-01-02,,2020-06-23,538,0.35699946846858,0.0014779295256147,4113
47,tx,2019-01-02,,2020-06-23,538,0.40825179024462,0.0007365815888741,15767
48,ut,2019-01-02,,2020-06-23,538,0.35486197796145,0.0022555653325762,1687
49,va,2019-01-02,,2020-06-23,538,0.35502392948716,0.0012684732354564,5298
50,vi,2019-01-02,,2020-06-23,538,0.39632902442129,0.011579881801104,86
51,vt,2019-01-02,,2020-06-23,538,0.39422764344437,0.004508262441583,521
52,wa,2019-01-02,,2020-06-23,538,0.37334935604844,0.001375868550475,4764
53,wi,2019-01-02,,2020-06-23,538,0.36937781442471,0.0014802443088798,4472
54,wv,2019-01-02,,2020-06-23,538,0.37836277965763,0.0024623293597502,1591
55,wy,2019-01-02,,2020-06-23,538,0.38446281458773,0.004773428922123,409
0,ak,2019-01-03,0,2020-06-23,537,0.38853600765881,0.0046054597162249,525
1,al,2019-01-03,-1,2020-06-23,537,0.32289813208737,0.0014987750257954,3433
2,ar,2019-01-03,-1,2020-06-23,537,0.32424339291211,0.0020102295602734,2144
3,as,2019-01-03,-1,2020-06-23,537,0.47552392063022,0.028700526440104,32
4,az,2019-01-03,-1,2020-06-23,537,0.38811383316376,0.0015780639105178,4165
5,ca,2019-01-03,-1,2020-06-23,537,0.36451858304718,0.00069413907186211,23119
6,co,2019-01-03,-1,2020-06-23,537,0.37097133813108,0.0016650370821106,3521
7,ct,2019-01-03,-1,2020-06-23,537,0.33298209573314,0.0021540758086746,2578
8,dc,2019-01-03,-1,2020-06-23,537,0.30961796583251,0.003380529608733,449
9,de,2019-01-03,-1,2020-06-23,537,0.34954645195296,0.0039616642590938,563
10,fl,2019-01-03,-1,2020-06-23,537,0.34695827820214,0.00083624686045008,11371
11,ga,2019-01-03,-1,2020-06-23,537,0.34127877776039,0.0012002792600781,5522
12,gu,2019-01-03,-1,2020-06-23,537,0.46774072855069,0.013453013927432,166
13,hi,2019-01-03,-1,2020-06-23,537,0.33522338519333,0.0030569524542319,834
14,ia,2019-01-03,-1,2020-06-23,537,0.30553877566082,0.0018542940696425,2628
15,id,2019-01-03,-1,2020-06-23,537,0.38447480240338,0.0029086406206677,959
16,il,2019-01-03,-1,2020-06-23,537,0.34490542606998,0.0010288068771232,9678
17,in,2019-01-03,-1,2020-06-23,537,0.33347882155474,0.0014221518768076,4807
18,ks,2019-01-03,-1,2020-06-23,537,0.32976990446136,0.0019548282697269,2346
19,ky,2019-01-03,-1,2020-06-23,537,0.33968281263005,0.0017293532605832,3277
20,la,2019-01-03,-1,2020-06-23,537,0.34922737933475,0.0015925546925886,3451
21,ma,2019-01-03,-1,2020-06-23,537,0.33418736302789,0.0015106529858452,4960
22,md,2019-01-03,-1,2020-06-23,537,0.33090557953193,0.0014275750252215,3902
23,me,2019-01-03,-1,2020-06-23,537,0.3941322597446,0.0030233981038541,1072
24,mi,2019-01-03,-1,2020-06-23,537,0.35688351929461,0.0011154682028871,8130
25,mn,2019-01-03,-1,2020-06-23,537,0.31191631385045,0.0015052092470922,4104
