,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_doctor_visits,stderr,sample_size,fips,aggregate_level,state
7020,37,or,2020-06-16,,2020-08-05,50,3.5941730000000005,,,41,state,OR
7021,38,pa,2020-06-16,,2020-08-05,50,2.559392,,,42,state,PA
7022,39,ri,2020-06-16,,2020-08-05,50,2.3698740000000003,,,44,state,RI
7023,40,sc,2020-06-16,,2020-08-05,50,4.966003,,,45,state,SC
7024,41,sd,2020-06-16,,2020-08-05,50,1.0766879999999999,,,46,state,SD
7025,42,tn,2020-06-16,,2020-08-05,50,3.973097,,,47,state,TN
7026,43,tx,2020-06-16,,2020-08-05,50,7.960644,,,48,state,TX
7027,44,ut,2020-06-16,,2020-08-05,50,2.5016950000000002,,,49,state,UT
7028,45,va,2020-06-16,,2020-08-05,50,4.05189,,,51,state,VA
7029,46,vt,2020-06-16,,2020-08-05,50,1.29765,,,50,state,VT
7030,47,wa,2020-06-16,,2020-08-05,50,1.8858,,,53,state,WA
7031,48,wi,2020-06-16,,2020-08-05,50,2.738069,,,55,state,WI
7032,49,wv,2020-06-16,,2020-08-05,50,0.8832540000000001,,,54,state,WV
7033,50,wy,2020-06-16,,2020-08-05,50,0.580793,,,56,state,WY
7034,0,ak,2020-06-17,,2020-08-05,49,5.534807,,,02,state,AK
7035,1,al,2020-06-17,,2020-08-05,49,4.751015,,,01,state,AL
7036,2,ar,2020-06-17,,2020-08-05,49,5.023139,,,05,state,AR
7037,3,az,2020-06-17,,2020-08-05,49,5.05694,,,04,state,AZ
7038,4,ca,2020-06-17,,2020-08-05,49,3.812554,,,06,state,CA
7039,5,co,2020-06-17,,2020-08-05,49,4.548294,,,08,state,CO
7040,6,ct,2020-06-17,,2020-08-05,49,5.0569999999999995,,,09,state,CT
7041,7,dc,2020-06-17,,2020-08-05,49,6.732247,,,11,state,DC
7042,8,de,2020-06-17,,2020-08-05,49,2.0793150000000002,,,10,state,DE
7043,9,fl,2020-06-17,,2020-08-05,49,4.94638,,,12,state,FL
7044,10,ga,2020-06-17,,2020-08-05,49,3.61381,,,13,state,GA
7045,11,hi,2020-06-17,,2020-08-05,49,0.298763,,,15,state,HI
7046,12,ia,2020-06-17,,2020-08-05,49,0.896013,,,19,state,IA
7047,13,id,2020-06-17,,2020-08-05,49,0.896918,,,16,state,ID
7048,14,il,2020-06-17,,2020-08-05,49,4.011512000000001,,,17,state,IL
7049,15,in,2020-06-17,,2020-08-05,49,3.1136049999999997,,,18,state,IN
7050,16,ks,2020-06-17,,2020-08-05,49,1.527139,,,20,state,KS
7051,17,ky,2020-06-17,,2020-08-05,49,2.844967,,,21,state,KY
7052,18,la,2020-06-17,,2020-08-05,49,4.062998,,,22,state,LA
7053,19,ma,2020-06-17,,2020-08-05,49,1.891127,,,25,state,MA
7054,20,md,2020-06-17,,2020-08-05,49,4.802766,,,24,state,MD
7055,21,me,2020-06-17,,2020-08-05,49,1.343293,,,23,state,ME
7056,22,mi,2020-06-17,,2020-08-05,49,2.442729,,,26,state,MI
7057,23,mn,2020-06-17,,2020-08-05,49,3.644672,,,27,state,MN
7058,24,mo,2020-06-17,,2020-08-05,49,4.465196,,,29,state,MO
7059,25,ms,2020-06-17,,2020-08-05,49,6.199835,,,28,state,MS
7060,26,mt,2020-06-17,,2020-08-05,49,0.695951,,,30,state,MT
7061,27,nc,2020-06-17,,2020-08-05,49,3.7338699999999996,,,37,state,NC
7062,28,nd,2020-06-17,,2020-08-05,49,0.9975459999999999,,,38,state,ND
7063,29,ne,2020-06-17,,2020-08-05,49,3.18345,,,31,state,NE
7064,30,nh,2020-06-17,,2020-08-05,49,3.037525,,,33,state,NH
7065,31,nj,2020-06-17,,2020-08-05,49,5.876523000000001,,,34,state,NJ
7066,32,nm,2020-06-17,,2020-08-05,49,4.258096,,,35,state,NM
7067,33,nv,2020-06-17,,2020-08-05,49,1.734058,,,32,state,NV
7068,34,ny,2020-06-17,,2020-08-05,49,5.804698999999999,,,36,state,NY
7069,35,oh,2020-06-17,,2020-08-05,49,1.330267,,,39,state,OH
7070,36,ok,2020-06-17,,2020-08-05,49,2.696193,,,40,state,OK
7071,37,or,2020-06-17,,2020-08-05,49,3.127596,,,41,state,OR
7072,38,pa,2020-06-17,,2020-08-05,49,2.364895,,,42,state,PA
7073,39,ri,2020-06-17,,2020-08-05,49,2.273479,,,44,state,RI
7074,40,sc,2020-06-17,,2020-08-05,49,4.562511,,,45,state,SC
7075,41,sd,2020-06-17,,2020-08-05,49,1.238826,,,46,state,SD
7076,42,tn,2020-06-17,,2020-08-05,49,3.45664,,,47,state,TN
7077,43,tx,2020-06-17,,2020-08-05,49,7.749569,,,48,state,TX
7078,44,ut,2020-06-17,,2020-08-05,49,2.218986,,,49,state,UT
7079,45,va,2020-06-17,,2020-08-05,49,3.7232269999999996,,,51,state,VA
7080,46,vt,2020-06-17,,2020-08-05,49,1.462823,,,50,state,VT
7081,47,wa,2020-06-17,,2020-08-05,49,1.681848,,,53,state,WA
7082,48,wi,2020-06-17,,2020-08-05,49,2.438874,,,55,state,WI
7083,49,wv,2020-06-17,,2020-08-05,49,0.8522700000000001,,,54,state,WV
7084,50,wy,2020-06-17,,2020-08-05,49,0.968435,,,56,state,WY
7085,0,ak,2020-06-18,,2020-08-05,48,5.724628,,,02,state,AK
7086,1,al,2020-06-18,,2020-08-05,48,4.274756,,,01,state,AL
7087,2,ar,2020-06-18,,2020-08-05,48,4.521349,,,05,state,AR
7088,3,az,2020-06-18,,2020-08-05,48,4.872878,,,04,state,AZ
7089,4,ca,2020-06-18,,2020-08-05,48,3.508433,,,06,state,CA
7090,5,co,2020-06-18,,2020-08-05,48,3.953641,,,08,state,CO
7091,6,ct,2020-06-18,,2020-08-05,48,4.532494,,,09,state,CT
7092,7,dc,2020-06-18,,2020-08-05,48,6.44872,,,11,state,DC
7093,8,de,2020-06-18,,2020-08-05,48,1.894508,,,10,state,DE
7094,9,fl,2020-06-18,,2020-08-05,48,4.74956,,,12,state,FL
7095,10,ga,2020-06-18,,2020-08-05,48,3.275061,,,13,state,GA
7096,11,hi,2020-06-18,,2020-08-05,48,0.299852,,,15,state,HI
7097,12,ia,2020-06-18,,2020-08-05,48,0.820283,,,19,state,IA
7098,13,id,2020-06-18,,2020-08-05,48,1.051065,,,16,state,ID
7099,14,il,2020-06-18,,2020-08-05,48,3.6059650000000003,,,17,state,IL
7100,15,in,2020-06-18,,2020-08-05,48,2.864354,,,18,state,IN
7101,16,ks,2020-06-18,,2020-08-05,48,1.489491,,,20,state,KS
7102,17,ky,2020-06-18,,2020-08-05,48,2.646161,,,21,state,KY
7103,18,la,2020-06-18,,2020-08-05,48,4.02085,,,22,state,LA
7104,19,ma,2020-06-18,,2020-08-05,48,1.9230450000000001,,,25,state,MA
7105,20,md,2020-06-18,,2020-08-05,48,4.314905,,,24,state,MD
7106,21,me,2020-06-18,,2020-08-05,48,1.245344,,,23,state,ME
7107,22,mi,2020-06-18,,2020-08-05,48,2.158146,,,26,state,MI
7108,23,mn,2020-06-18,,2020-08-05,48,3.363552,,,27,state,MN
7109,24,mo,2020-06-18,,2020-08-05,48,4.204915,,,29,state,MO
7110,25,ms,2020-06-18,,2020-08-05,48,5.830984,,,28,state,MS
7111,26,mt,2020-06-18,,2020-08-05,48,0.768469,,,30,state,MT
7112,27,nc,2020-06-18,,2020-08-05,48,3.24358,,,37,state,NC
7113,28,nd,2020-06-18,,2020-08-05,48,0.9963040000000001,,,38,state,ND
7114,29,ne,2020-06-18,,2020-08-05,48,2.859684,,,31,state,NE
7115,30,nh,2020-06-18,,2020-08-05,48,2.710943,,,33,state,NH
7116,31,nj,2020-06-18,,2020-08-05,48,5.4541059999999995,,,34,state,NJ
7117,32,nm,2020-06-18,,2020-08-05,48,3.786171,,,35,state,NM
7118,33,nv,2020-06-18,,2020-08-05,48,1.52623,,,32,state,NV
7119,34,ny,2020-06-18,,2020-08-05,48,5.541186,,,36,state,NY
7120,35,oh,2020-06-18,,2020-08-05,48,1.2525540000000002,,,39,state,OH
7121,36,ok,2020-06-18,,2020-08-05,48,2.751169,,,40,state,OK
7122,37,or,2020-06-18,,2020-08-05,48,2.885844,,,41,state,OR
7123,38,pa,2020-06-18,,2020-08-05,48,2.307495,,,42,state,PA
7124,39,ri,2020-06-18,,2020-08-05,48,2.426659,,,44,state,RI
7125,40,sc,2020-06-18,,2020-08-05,48,4.200183999999999,,,45,state,SC
7126,41,sd,2020-06-18,,2020-08-05,48,1.309517,,,46,state,SD
7127,42,tn,2020-06-18,,2020-08-05,48,3.106648,,,47,state,TN
7128,43,tx,2020-06-18,,2020-08-05,48,7.841017999999999,,,48,state,TX
7129,44,ut,2020-06-18,,2020-08-05,48,1.9372770000000001,,,49,state,UT
7130,45,va,2020-06-18,,2020-08-05,48,3.413686,,,51,state,VA
7131,46,vt,2020-06-18,,2020-08-05,48,1.978695,,,50,state,VT
7132,47,wa,2020-06-18,,2020-08-05,48,1.460819,,,53,state,WA
7133,48,wi,2020-06-18,,2020-08-05,48,2.100133,,,55,state,WI
7134,49,wv,2020-06-18,,2020-08-05,48,0.8492299999999999,,,54,state,WV
7135,50,wy,2020-06-18,,2020-08-05,48,1.202401,,,56,state,WY
7136,0,ak,2020-06-19,,2020-08-05,47,5.873241,,,02,state,AK
7137,1,al,2020-06-19,,2020-08-05,47,3.8620309999999995,,,01,state,AL
7138,2,ar,2020-06-19,,2020-08-05,47,4.1477319999999995,,,05,state,AR
7139,3,az,2020-06-19,,2020-08-05,47,4.7982830000000005,,,04,state,AZ
7140,4,ca,2020-06-19,,2020-08-05,47,3.2997370000000004,,,06,state,CA
7141,5,co,2020-06-19,,2020-08-05,47,3.373928,,,08,state,CO
7142,6,ct,2020-06-19,,2020-08-05,47,4.03334,,,09,state,CT
7143,7,dc,2020-06-19,,2020-08-05,47,6.247443,,,11,state,DC
7144,8,de,2020-06-19,,2020-08-05,47,2.045944,,,10,state,DE
7145,9,fl,2020-06-19,,2020-08-05,47,4.698176999999999,,,12,state,FL
7146,10,ga,2020-06-19,,2020-08-05,47,2.99008,,,13,state,GA
7147,11,hi,2020-06-19,,2020-08-05,47,0.357383,,,15,state,HI
7148,12,ia,2020-06-19,,2020-08-05,47,0.73787,,,19,state,IA
7149,13,id,2020-06-19,,2020-08-05,47,1.0056969999999998,,,16,state,ID
7150,14,il,2020-06-19,,2020-08-05,47,3.247608,,,17,state,IL
7151,15,in,2020-06-19,,2020-08-05,47,2.505489,,,18,state,IN
7152,16,ks,2020-06-19,,2020-08-05,47,1.580757,,,20,state,KS
7153,17,ky,2020-06-19,,2020-08-05,47,2.302986,,,21,state,KY
7154,18,la,2020-06-19,,2020-08-05,47,4.045475,,,22,state,LA
7155,19,ma,2020-06-19,,2020-08-05,47,1.984953,,,25,state,MA
7156,20,md,2020-06-19,,2020-08-05,47,3.804885,,,24,state,MD
7157,21,me,2020-06-19,,2020-08-05,47,1.0392780000000001,,,23,state,ME
7158,22,mi,2020-06-19,,2020-08-05,47,1.991883,,,26,state,MI
7159,23,mn,2020-06-19,,2020-08-05,47,3.048554,,,27,state,MN
7160,24,mo,2020-06-19,,2020-08-05,47,3.9255760000000004,,,29,state,MO
7161,25,ms,2020-06-19,,2020-08-05,47,5.25764,,,28,state,MS
7162,26,mt,2020-06-19,,2020-08-05,47,0.909222,,,30,state,MT
7163,27,nc,2020-06-19,,2020-08-05,47,2.928501,,,37,state,NC
7164,28,nd,2020-06-19,,2020-08-05,47,0.949731,,,38,state,ND
7165,29,ne,2020-06-19,,2020-08-05,47,2.598005,,,31,state,NE
7166,30,nh,2020-06-19,,2020-08-05,47,2.271428,,,33,state,NH
7167,31,nj,2020-06-19,,2020-08-05,47,5.108171,,,34,state,NJ
7168,32,nm,2020-06-19,,2020-08-05,47,4.113883,,,35,state,NM
7169,33,nv,2020-06-19,,2020-08-05,47,1.3288280000000001,,,32,state,NV
7170,34,ny,2020-06-19,,2020-08-05,47,5.208295,,,36,state,NY
7171,35,oh,2020-06-19,,2020-08-05,47,1.163565,,,39,state,OH
7172,36,ok,2020-06-19,,2020-08-05,47,2.759179,,,40,state,OK
7173,37,or,2020-06-19,,2020-08-05,47,2.435647,,,41,state,OR
7174,38,pa,2020-06-19,,2020-08-05,47,2.153445,,,42,state,PA
7175,39,ri,2020-06-19,,2020-08-05,47,2.172365,,,44,state,RI
7176,40,sc,2020-06-19,,2020-08-05,47,4.018364,,,45,state,SC
7177,41,sd,2020-06-19,,2020-08-05,47,1.444102,,,46,state,SD
7178,42,tn,2020-06-19,,2020-08-05,47,2.741822,,,47,state,TN
7179,43,tx,2020-06-19,,2020-08-05,47,7.930828,,,48,state,TX
7180,44,ut,2020-06-19,,2020-08-05,47,1.86644,,,49,state,UT
7181,45,va,2020-06-19,,2020-08-05,47,3.174362,,,51,state,VA
7182,46,vt,2020-06-19,,2020-08-05,47,1.644051,,,50,state,VT
7183,47,wa,2020-06-19,,2020-08-05,47,1.219596,,,53,state,WA
7184,48,wi,2020-06-19,,2020-08-05,47,1.8506209999999998,,,55,state,WI
7185,49,wv,2020-06-19,,2020-08-05,47,0.993072,,,54,state,WV
7186,50,wy,2020-06-19,,2020-08-05,47,1.174012,,,56,state,WY
7187,0,ak,2020-06-20,,2020-08-05,46,5.8187739999999994,,,02,state,AK
7188,1,al,2020-06-20,,2020-08-05,46,3.8324730000000002,,,01,state,AL
7189,2,ar,2020-06-20,,2020-08-05,46,3.9790360000000002,,,05,state,AR
7190,3,az,2020-06-20,,2020-08-05,46,5.02346,,,04,state,AZ
7191,4,ca,2020-06-20,,2020-08-05,46,3.167218,,,06,state,CA
7192,5,co,2020-06-20,,2020-08-05,46,3.095252,,,08,state,CO
7193,6,ct,2020-06-20,,2020-08-05,46,3.6034059999999997,,,09,state,CT
7194,7,dc,2020-06-20,,2020-08-05,46,6.2915209999999995,,,11,state,DC
7195,8,de,2020-06-20,,2020-08-05,46,1.9964520000000001,,,10,state,DE
7196,9,fl,2020-06-20,,2020-08-05,46,5.018219,,,12,state,FL
7197,10,ga,2020-06-20,,2020-08-05,46,2.993543,,,13,state,GA
7198,11,hi,2020-06-20,,2020-08-05,46,0.484037,,,15,state,HI
7199,12,ia,2020-06-20,,2020-08-05,46,0.781872,,,19,state,IA
7200,13,id,2020-06-20,,2020-08-05,46,1.075418,,,16,state,ID
7201,14,il,2020-06-20,,2020-08-05,46,3.078528,,,17,state,IL
7202,15,in,2020-06-20,,2020-08-05,46,2.251574,,,18,state,IN
7203,16,ks,2020-06-20,,2020-08-05,46,1.704653,,,20,state,KS
7204,17,ky,2020-06-20,,2020-08-05,46,2.207041,,,21,state,KY
7205,18,la,2020-06-20,,2020-08-05,46,4.217975,,,22,state,LA
7206,19,ma,2020-06-20,,2020-08-05,46,2.099439,,,25,state,MA
7207,20,md,2020-06-20,,2020-08-05,46,3.423658,,,24,state,MD
7208,21,me,2020-06-20,,2020-08-05,46,0.92206,,,23,state,ME
7209,22,mi,2020-06-20,,2020-08-05,46,2.392091,,,26,state,MI
7210,23,mn,2020-06-20,,2020-08-05,46,2.9180919999999997,,,27,state,MN
7211,24,mo,2020-06-20,,2020-08-05,46,3.762932,,,29,state,MO
7212,25,ms,2020-06-20,,2020-08-05,46,5.216578,,,28,state,MS
7213,26,mt,2020-06-20,,2020-08-05,46,0.872756,,,30,state,MT
7214,27,nc,2020-06-20,,2020-08-05,46,2.792487,,,37,state,NC
7215,28,nd,2020-06-20,,2020-08-05,46,0.886026,,,38,state,ND
7216,29,ne,2020-06-20,,2020-08-05,46,2.303342,,,31,state,NE
7217,30,nh,2020-06-20,,2020-08-05,46,1.9321580000000003,,,33,state,NH
7218,31,nj,2020-06-20,,2020-08-05,46,5.018897,,,34,state,NJ
7219,32,nm,2020-06-20,,2020-08-05,46,4.198199,,,35,state,NM
7220,33,nv,2020-06-20,,2020-08-05,46,1.2572299999999998,,,32,state,NV
7221,34,ny,2020-06-20,,2020-08-05,46,5.000849,,,36,state,NY
7222,35,oh,2020-06-20,,2020-08-05,46,1.188191,,,39,state,OH
7223,36,ok,2020-06-20,,2020-08-05,46,2.919954,,,40,state,OK
7224,37,or,2020-06-20,,2020-08-05,46,2.2659689999999997,,,41,state,OR
7225,38,pa,2020-06-20,,2020-08-05,46,2.05307,,,42,state,PA
7226,39,ri,2020-06-20,,2020-08-05,46,2.1977860000000002,,,44,state,RI
7227,40,sc,2020-06-20,,2020-08-05,46,4.1263190000000005,,,45,state,SC
7228,41,sd,2020-06-20,,2020-08-05,46,1.602225,,,46,state,SD
7229,42,tn,2020-06-20,,2020-08-05,46,2.6478479999999998,,,47,state,TN
7230,43,tx,2020-06-20,,2020-08-05,46,8.259108,,,48,state,TX
7231,44,ut,2020-06-20,,2020-08-05,46,2.103081,,,49,state,UT
7232,45,va,2020-06-20,,2020-08-05,46,3.097009,,,51,state,VA
7233,46,vt,2020-06-20,,2020-08-05,46,1.504877,,,50,state,VT
7234,47,wa,2020-06-20,,2020-08-05,46,1.175967,,,53,state,WA
7235,48,wi,2020-06-20,,2020-08-05,46,1.68133,,,55,state,WI
7236,49,wv,2020-06-20,,2020-08-05,46,1.1950969999999999,,,54,state,WV
7237,50,wy,2020-06-20,,2020-08-05,46,1.122925,,,56,state,WY
7238,0,ak,2020-06-21,,2020-08-05,45,5.7067,,,02,state,AK
7239,1,al,2020-06-21,,2020-08-05,45,5.603109,,,01,state,AL
7240,2,ar,2020-06-21,,2020-08-05,45,4.969155000000001,,,05,state,AR
7241,3,az,2020-06-21,,2020-08-05,45,7.568369000000001,,,04,state,AZ
7242,4,ca,2020-06-21,,2020-08-05,45,4.169135,,,06,state,CA
7243,5,co,2020-06-21,,2020-08-05,45,4.758913,,,08,state,CO
7244,6,ct,2020-06-21,,2020-08-05,45,5.250771,,,09,state,CT
7245,7,dc,2020-06-21,,2020-08-05,45,6.696005,,,11,state,DC
7246,8,de,2020-06-21,,2020-08-05,45,1.959768,,,10,state,DE
7247,9,fl,2020-06-21,,2020-08-05,45,8.055371000000001,,,12,state,FL
7248,10,ga,2020-06-21,,2020-08-05,45,4.591259,,,13,state,GA
7249,11,hi,2020-06-21,,2020-08-05,45,0.593911,,,15,state,HI
7250,12,ia,2020-06-21,,2020-08-05,45,1.548762,,,19,state,IA
7251,13,id,2020-06-21,,2020-08-05,45,1.1703780000000001,,,16,state,ID
7252,14,il,2020-06-21,,2020-08-05,45,3.595965,,,17,state,IL
7253,15,in,2020-06-21,,2020-08-05,45,3.873241,,,18,state,IN
7254,16,ks,2020-06-21,,2020-08-05,45,2.180905,,,20,state,KS
7255,17,ky,2020-06-21,,2020-08-05,45,3.82665,,,21,state,KY
7256,18,la,2020-06-21,,2020-08-05,45,6.619151,,,22,state,LA
7257,19,ma,2020-06-21,,2020-08-05,45,2.5171650000000003,,,25,state,MA
7258,20,md,2020-06-21,,2020-08-05,45,4.422115,,,24,state,MD
7259,21,me,2020-06-21,,2020-08-05,45,1.0145819999999999,,,23,state,ME
7260,22,mi,2020-06-21,,2020-08-05,45,2.620325,,,26,state,MI
7261,23,mn,2020-06-21,,2020-08-05,45,3.783492,,,27,state,MN
7262,24,mo,2020-06-21,,2020-08-05,45,5.293451,,,29,state,MO
7263,25,ms,2020-06-21,,2020-08-05,45,8.125853999999999,,,28,state,MS
7264,26,mt,2020-06-21,,2020-08-05,45,0.911309,,,30,state,MT
7265,27,nc,2020-06-21,,2020-08-05,45,4.021701999999999,,,37,state,NC
7266,28,nd,2020-06-21,,2020-08-05,45,0.907803,,,38,state,ND
7267,29,ne,2020-06-21,,2020-08-05,45,3.211131,,,31,state,NE
7268,30,nh,2020-06-21,,2020-08-05,45,1.75951,,,33,state,NH
7269,31,nj,2020-06-21,,2020-08-05,45,5.779580999999999,,,34,state,NJ
7270,32,nm,2020-06-21,,2020-08-05,45,5.0911029999999995,,,35,state,NM
7271,33,nv,2020-06-21,,2020-08-05,45,1.83807,,,32,state,NV
7272,34,ny,2020-06-21,,2020-08-05,45,5.634811,,,36,state,NY
7273,35,oh,2020-06-21,,2020-08-05,45,1.524011,,,39,state,OH
7274,36,ok,2020-06-21,,2020-08-05,45,4.711423,,,40,state,OK
7275,37,or,2020-06-21,,2020-08-05,45,3.4364519999999996,,,41,state,OR
7276,38,pa,2020-06-21,,2020-08-05,45,2.746675,,,42,state,PA
7277,39,ri,2020-06-21,,2020-08-05,45,2.391391,,,44,state,RI
7278,40,sc,2020-06-21,,2020-08-05,45,6.0380709999999995,,,45,state,SC
7279,41,sd,2020-06-21,,2020-08-05,45,1.623014,,,46,state,SD
7280,42,tn,2020-06-21,,2020-08-05,45,4.1073379999999995,,,47,state,TN
7281,43,tx,2020-06-21,,2020-08-05,45,11.174696,,,48,state,TX
7282,44,ut,2020-06-21,,2020-08-05,45,2.865576,,,49,state,UT
7283,45,va,2020-06-21,,2020-08-05,45,5.051843,,,51,state,VA
7284,46,vt,2020-06-21,,2020-08-05,45,1.537577,,,50,state,VT
7285,47,wa,2020-06-21,,2020-08-05,45,1.411145,,,53,state,WA
7286,48,wi,2020-06-21,,2020-08-05,45,2.190711,,,55,state,WI
7287,49,wv,2020-06-21,,2020-08-05,45,1.417254,,,54,state,WV
7288,50,wy,2020-06-21,,2020-08-05,45,1.0779590000000001,,,56,state,WY
7289,0,ak,2020-06-22,,2020-08-05,44,5.658505,,,02,state,AK
7290,1,al,2020-06-22,,2020-08-05,44,6.337934,,,01,state,AL
7291,2,ar,2020-06-22,,2020-08-05,44,5.975988,,,05,state,AR
7292,3,az,2020-06-22,,2020-08-05,44,10.614983,,,04,state,AZ
7293,4,ca,2020-06-22,,2020-08-05,44,5.556375,,,06,state,CA
7294,5,co,2020-06-22,,2020-08-05,44,6.780013,,,08,state,CO
7295,6,ct,2020-06-22,,2020-08-05,44,7.195653999999999,,,09,state,CT
7296,7,dc,2020-06-22,,2020-08-05,44,7.39376,,,11,state,DC
7297,8,de,2020-06-22,,2020-08-05,44,1.917129,,,10,state,DE
7298,9,fl,2020-06-22,,2020-08-05,44,10.555914,,,12,state,FL
7299,10,ga,2020-06-22,,2020-08-05,44,5.302072,,,13,state,GA
7300,11,hi,2020-06-22,,2020-08-05,44,0.594958,,,15,state,HI
7301,12,ia,2020-06-22,,2020-08-05,44,2.330009,,,19,state,IA
7302,13,id,2020-06-22,,2020-08-05,44,1.75378,,,16,state,ID
7303,14,il,2020-06-22,,2020-08-05,44,5.247545,,,17,state,IL
7304,15,in,2020-06-22,,2020-08-05,44,5.298483999999999,,,18,state,IN
7305,16,ks,2020-06-22,,2020-08-05,44,2.802054,,,20,state,KS
7306,17,ky,2020-06-22,,2020-08-05,44,6.508788,,,21,state,KY
7307,18,la,2020-06-22,,2020-08-05,44,7.9646490000000005,,,22,state,LA
7308,19,ma,2020-06-22,,2020-08-05,44,2.4985720000000002,,,25,state,MA
7309,20,md,2020-06-22,,2020-08-05,44,5.990372,,,24,state,MD
7310,21,me,2020-06-22,,2020-08-05,44,1.238259,,,23,state,ME
7311,22,mi,2020-06-22,,2020-08-05,44,3.1080099999999997,,,26,state,MI
7312,23,mn,2020-06-22,,2020-08-05,44,4.342306,,,27,state,MN
7313,24,mo,2020-06-22,,2020-08-05,44,7.776097,,,29,state,MO
7314,25,ms,2020-06-22,,2020-08-05,44,9.522945,,,28,state,MS
7315,26,mt,2020-06-22,,2020-08-05,44,1.0549879999999998,,,30,state,MT
7316,27,nc,2020-06-22,,2020-08-05,44,5.262501,,,37,state,NC
7317,28,nd,2020-06-22,,2020-08-05,44,1.061146,,,38,state,ND
7318,29,ne,2020-06-22,,2020-08-05,44,3.8234519999999996,,,31,state,NE
7319,30,nh,2020-06-22,,2020-08-05,44,3.222778,,,33,state,NH
7320,31,nj,2020-06-22,,2020-08-05,44,6.619211999999999,,,34,state,NJ
7321,32,nm,2020-06-22,,2020-08-05,44,5.742995,,,35,state,NM
7322,33,nv,2020-06-22,,2020-08-05,44,2.556366,,,32,state,NV
7323,34,ny,2020-06-22,,2020-08-05,44,7.600652,,,36,state,NY
7324,35,oh,2020-06-22,,2020-08-05,44,1.889825,,,39,state,OH
7325,36,ok,2020-06-22,,2020-08-05,44,5.657652,,,40,state,OK
7326,37,or,2020-06-22,,2020-08-05,44,4.305768,,,41,state,OR
7327,38,pa,2020-06-22,,2020-08-05,44,3.391925,,,42,state,PA
7328,39,ri,2020-06-22,,2020-08-05,44,3.4238419999999996,,,44,state,RI
7329,40,sc,2020-06-22,,2020-08-05,44,8.269138,,,45,state,SC
7330,41,sd,2020-06-22,,2020-08-05,44,1.6476119999999999,,,46,state,SD
7331,42,tn,2020-06-22,,2020-08-05,44,4.924285,,,47,state,TN
7332,43,tx,2020-06-22,,2020-08-05,44,13.149242999999998,,,48,state,TX
7333,44,ut,2020-06-22,,2020-08-05,44,3.894586,,,49,state,UT
7334,45,va,2020-06-22,,2020-08-05,44,6.248808,,,51,state,VA
7335,46,vt,2020-06-22,,2020-08-05,44,1.5283010000000001,,,50,state,VT
7336,47,wa,2020-06-22,,2020-08-05,44,1.6869319999999999,,,53,state,WA
7337,48,wi,2020-06-22,,2020-08-05,44,3.397845,,,55,state,WI
7338,49,wv,2020-06-22,,2020-08-05,44,1.577568,,,54,state,WV
7339,50,wy,2020-06-22,,2020-08-05,44,1.018575,,,56,state,WY
7340,0,ak,2020-06-23,,2020-08-05,43,5.2511529999999995,,,02,state,AK
7341,1,al,2020-06-23,,2020-08-05,43,5.977251,,,01,state,AL
7342,2,ar,2020-06-23,,2020-08-05,43,5.736556,,,05,state,AR
7343,3,az,2020-06-23,,2020-08-05,43,9.775546,,,04,state,AZ
7344,4,ca,2020-06-23,,2020-08-05,43,5.150131,,,06,state,CA
7345,5,co,2020-06-23,,2020-08-05,43,6.116947,,,08,state,CO
7346,6,ct,2020-06-23,,2020-08-05,43,6.464512,,,09,state,CT
7347,7,dc,2020-06-23,,2020-08-05,43,7.691992,,,11,state,DC
7348,8,de,2020-06-23,,2020-08-05,43,1.868889,,,10,state,DE
7349,9,fl,2020-06-23,,2020-08-05,43,9.870368,,,12,state,FL
7350,10,ga,2020-06-23,,2020-08-05,43,4.994707,,,13,state,GA
7351,11,hi,2020-06-23,,2020-08-05,43,0.6726810000000001,,,15,state,HI
7352,12,ia,2020-06-23,,2020-08-05,43,2.142789,,,19,state,IA
7353,13,id,2020-06-23,,2020-08-05,43,1.784668,,,16,state,ID
7354,14,il,2020-06-23,,2020-08-05,43,4.783686,,,17,state,IL
7355,15,in,2020-06-23,,2020-08-05,43,4.909898,,,18,state,IN
7356,16,ks,2020-06-23,,2020-08-05,43,2.635959,,,20,state,KS
7357,17,ky,2020-06-23,,2020-08-05,43,5.748495,,,21,state,KY
7358,18,la,2020-06-23,,2020-08-05,43,7.554022,,,22,state,LA
7359,19,ma,2020-06-23,,2020-08-05,43,2.476695,,,25,state,MA
7360,20,md,2020-06-23,,2020-08-05,43,5.567288,,,24,state,MD
7361,21,me,2020-06-23,,2020-08-05,43,1.3936600000000001,,,23,state,ME
7362,22,mi,2020-06-23,,2020-08-05,43,3.04058,,,26,state,MI
7363,23,mn,2020-06-23,,2020-08-05,43,3.919454,,,27,state,MN
7364,24,mo,2020-06-23,,2020-08-05,43,7.275875,,,29,state,MO
7365,25,ms,2020-06-23,,2020-08-05,43,9.055598,,,28,state,MS
7366,26,mt,2020-06-23,,2020-08-05,43,0.908128,,,30,state,MT
7367,27,nc,2020-06-23,,2020-08-05,43,4.802626999999999,,,37,state,NC
7368,28,nd,2020-06-23,,2020-08-05,43,0.874416,,,38,state,ND
7369,29,ne,2020-06-23,,2020-08-05,43,3.3497739999999996,,,31,state,NE
7370,30,nh,2020-06-23,,2020-08-05,43,2.915294,,,33,state,NH
